full_name,age,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Luis Gustavo Melere da Silva,27,Professional League,2016/2017,Midfielder,Al Faisaly,1686,755,931,Brazil,21,9,11,9,7,2,6,4,2,1,1,4,0,4,31,17,14,4,0,0.8,0.32,0.48,0.83,0.19,187,1.65,54,80,422,281,0.21,27,20,-1,1
Khaled Asiri Al Zealaiy,31,Professional League,2016/2017,Midfielder,Al Faisaly,252,40,212,Saudi Arabia,6,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,6,1,0,0,0,0,0,0,0,2.14,42,42,252,0,0.36,-1,-1,-1,13
Mohammed Yahya Majrashi,27,Professional League,2016/2017,Forward,Al Faisaly,764,314,450,Saudi Arabia,12,3,5,2,2,0,0,0,0,0,0,3,1,2,8,3,5,2,0,0.24,0,0.24,0.57,0,382,0.94,96,64,382,0,0.24,67,191,-1,5
Ali Al Shoula,30,Professional League,2016/2017,Forward,Al Khaleej,836,485,351,Saudi Arabia,12,6,4,0,0,0,1,1,0,0,0,1,0,1,12,8,4,1,0,0.11,0.11,0,0,0,0,1.29,70,70,836,836,0.11,190,107,-1,14
Mohammed Aseari,26,Professional League,2016/2017,Goalkeeper,Al Quadisiya,360,90,270,Saudi Arabia,4,1,3,0,0,0,0,0,0,0,0,0,0,0,7,1,6,2,0,0,0,0,0,0,0,1.75,51,90,180,0,0.5,191,192,95,16
Yousef Mansour Al Salem,33,Professional League,2016/2017,Forward,Al Ittifaq,622,287,335,Saudi Arabia,15,3,2,3,2,1,0,0,0,0,0,0,0,0,10,1,9,0,0,0.43,0,0.43,0.63,0.27,207,1.45,62,41,0,0,0,36,178,-1,5
Fahad Al Johani,27,Professional League,2016/2017,Forward,Al Quadisiya,421,207,214,Saudi Arabia,11,1,2,3,1,2,2,1,1,1,0,2,2,0,7,3,4,1,0,1.07,0.43,0.64,0.43,0.84,140,1.5,60,38,421,211,0.21,11,6,-1,6
Ali Al Mazidi,33,Professional League,2016/2017,Goalkeeper,Al Fateh,450,180,270,Saudi Arabia,5,2,3,0,0,0,0,0,0,0,0,1,1,0,3,1,2,1,0,0,0,0,0,0,0,0.6,150,90,450,0,0.2,203,195,7,20
Yasir Hussain Al Fahmi,26,Professional League,2016/2017,Midfielder,Al Wahda,460,223,237,Saudi Arabia,8,3,4,0,0,0,0,0,0,0,0,1,0,1,9,5,4,1,0,0,0,0,0,0,0,1.76,51,58,460,0,0.2,174,196,-1,19
Abdulrahman Aldawsari,21,Professional League,2016/2017,Midfielder,Al Nassr,514,246,268,Saudi Arabia,12,3,3,0,0,0,0,0,0,0,0,6,2,4,4,1,3,1,0,0,0,0,0,0,0,0.7,129,43,514,0,0.18,192,197,-1,16
Sami Khalil Al Naji,21,Professional League,2016/2017,Midfielder,Al Nassr,429,153,276,Saudi Arabia,9,2,3,1,0,1,0,0,0,0,0,4,1,3,5,1,4,2,0,0.21,0,0.21,0,0.33,429,1.05,86,48,215,0,0.42,75,199,-1,11
Abdulmajeed Abdullah Al-Swat,23,Professional League,2016/2017,Midfielder,Al Hilal,380,175,205,Saudi Arabia,6,2,3,0,0,0,1,1,0,0,0,3,2,1,1,0,1,0,0,0.24,0.24,0,0,0,0,0.24,380,63,0,380,0,189,45,-1,15
Hamad Muhanna Al Hamad,31,Professional League,2016/2017,Midfielder,Al Fateh,247,204,43,Saudi Arabia,10,1,0,0,0,0,1,1,0,0,0,1,1,0,3,3,0,2,1,0.36,0.36,0,0,0,0,1.09,82,25,124,247,0.73,-1,-1,-1,21
Mohammed Al Zubaidi,21,Professional League,2016/2017,Defender,Al Ittifaq,90,0,90,Saudi Arabia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,23
Abdullah Al Zahrani,25,Professional League,2016/2017,Goalkeeper,Al Raed,90,90,0,Saudi Arabia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,2,45,90,90,0,1,-1,-1,-1,12
Sultan Abdullah Al Deayea,25,Professional League,2016/2017,Defender,Al Shabab,496,406,90,Saudi Arabia,6,5,1,0,0,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,1.27,71,83,0,0,0,188,201,40,17
Khaled Al Muqaitib,26,Professional League,2016/2017,Goalkeeper,Al Raed,90,90,0,Saudi Arabia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,30,90,0,0,0,-1,-1,-1,14
Osama Al Saleem,22,Professional League,2016/2017,Defender,Al Ittifaq,90,90,0,Saudi Arabia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,22
Saeed Awadh Al Yami,24,Professional League,2016/2017,Defender,Al Ahli,91,90,1,Saudi Arabia,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.99,91,46,91,0,0.99,-1,-1,-1,14
Mujahid Almania,22,Professional League,2016/2017,Forward,Al Hilal,77,67,10,Saudi Arabia,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1.17,77,39,0,0,0,-1,-1,-1,16
Ibrahim Mohammed Ghaleb Jahshan,28,Professional League,2016/2017,Midfielder,Al Nassr,707,297,410,Saudi Arabia,10,3,5,0,0,0,0,0,0,0,0,4,2,2,11,2,9,2,0,0,0,0,0,0,0,1.4,64,71,354,0,0.25,187,202,-1,24
Rayed Al Ghamdi,24,Professional League,2016/2017,Midfielder,Al Khaleej,351,236,115,Saudi Arabia,10,3,1,2,1,1,0,0,0,0,0,1,0,1,7,5,2,1,0,0.51,0,0.51,0.38,0.78,176,1.79,50,35,351,0,0.26,22,204,-1,5
Waleed Rashid Bakshween,28,Professional League,2016/2017,Midfielder,Al Ahli,330,155,175,Saudi Arabia,4,2,2,0,0,0,0,0,0,0,0,0,0,0,5,2,3,2,0,0,0,0,0,0,0,1.36,66,83,165,0,0.55,176,205,-1,23
Mohammed Ahmed Awaji,24,Professional League,2016/2017,Goalkeeper,Al Shabab,630,270,360,Saudi Arabia,7,3,4,0,0,0,0,0,0,0,0,1,0,1,9,6,3,0,0,0,0,0,0,0,0,1.29,70,90,0,0,0,182,206,45,16
Abdullah Alkhaibari,22,Professional League,2016/2017,Midfielder,Al Shabab,353,263,90,Saudi Arabia,4,3,1,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,1.53,59,88,0,0,0,181,207,-1,14
Khalid Mohammed Sharahili,31,Professional League,2016/2017,Goalkeeper,Al Raed,480,210,270,Saudi Arabia,6,3,3,0,0,0,0,0,0,0,0,1,0,1,7,3,4,0,0,0,0,0,0,0,0,1.31,69,80,0,0,0,180,194,51,15
Sultan Al Yami,31,Professional League,2016/2017,Defender,Al Raed,224,121,103,Saudi Arabia,4,2,1,0,0,0,0,0,0,0,0,1,0,1,4,3,1,1,0,0,0,0,0,0,0,1.61,56,56,224,0,0.4,-1,-1,-1,16
Wander Luiz Bitencourt Junior,31,Professional League,2016/2017,Midfielder,Al Raed,559,285,274,Brazil,10,3,3,2,1,1,1,1,0,0,0,1,0,1,7,5,2,1,0,0.48,0.16,0.32,0.32,0.33,280,1.13,80,56,559,559,0.16,50,78,-1,5
Lucian Iulian Sânmărtean,38,Professional League,2016/2017,Midfielder,Al Taawon,464,375,89,Romania,8,4,0,0,0,0,1,0,1,0,1,4,3,1,6,5,1,1,0,0.19,0.19,0,0,0,0,1.16,77,58,464,464,0.19,193,60,-1,12
Maan Sultan Khodary,26,Professional League,2016/2017,Midfielder,Al Batin,889,422,467,Saudi Arabia,11,5,5,0,0,0,0,0,0,0,0,2,2,0,13,4,9,1,0,0,0,0,0,0,0,1.32,68,81,889,0,0.1,194,161,-1,13
Abdullah Al-Jawaey,22,Professional League,2016/2017,Midfielder,Al Batin,642,394,248,Saudi Arabia,10,5,3,0,0,0,1,0,1,0,0,2,2,0,13,4,9,0,0,0.14,0.14,0,0,0,0,1.82,49,64,0,642,0,212,86,-1,12
Jhonnattann Benites da Conceiçao,29,Professional League,2016/2017,Forward,Al Batin,982,442,540,Brazil,11,5,6,7,2,5,3,3,0,0,0,2,2,0,17,4,13,2,0,0.92,0.27,0.64,0.41,0.83,140,1.56,58,89,491,327,0.18,12,33,-1,2
Mohammed Abdullah Al Harthi,24,Professional League,2016/2017,Forward,Al Batin,137,115,22,Saudi Arabia,4,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,-1,-1,-1,11
Igor Rossi Branco,29,Professional League,2016/2017,Defender,Al Faisaly,978,450,528,Brazil,11,5,6,0,0,0,0,0,0,0,0,3,1,2,12,6,6,1,0,0,0,0,0,0,0,1.1,82,89,978,0,0.09,210,166,26,12
Martin Maloča,28,Professional League,2016/2017,Midfielder,Al Faisaly,924,406,518,Croatia,11,5,6,0,0,0,2,0,2,0,0,3,1,2,12,6,6,0,0,0.19,0.19,0,0,0,0,1.17,77,84,0,462,0,207,59,-1,11
Ammar Siraj Y Al Najjar,21,Professional League,2016/2017,Midfielder,Al Ittihad,539,183,356,Saudi Arabia,9,2,4,3,2,1,1,1,0,0,0,2,0,2,7,4,3,1,0,0.67,0.17,0.5,0.98,0.25,180,1.17,77,60,539,539,0.17,23,71,-1,6
Yasmani Georges Duk Arandia,30,Professional League,2016/2017,Forward,Al Ittifaq,120,77,43,Bolivia,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1.5,60,60,0,0,0,-1,-1,-1,19
Juan Miguel Callejón Bueno,31,Professional League,2016/2017,Midfielder,Al Ittifaq,820,400,420,Spain,11,4,5,1,1,0,3,3,0,0,0,0,0,0,16,8,8,1,0,0.44,0.33,0.11,0.23,0,820,1.76,51,75,820,273,0.11,115,17,-1,14
Osama Al Khalaf,21,Professional League,2016/2017,Midfielder,Al Ittifaq,231,104,127,Saudi Arabia,5,1,1,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0,2.34,39,46,0,0,0,-1,-1,-1,20
Omar Khribin,24,Professional League,2016/2017,Forward,Al Hilal,702,353,349,Syria,10,4,3,7,4,3,3,1,2,1,1,6,3,3,3,2,1,3,0,1.28,0.38,0.9,1.02,0.77,100,0.38,234,70,234,234,0.38,6,11,-1,3
Abdelkader Oueslati Kaabi,27,Professional League,2016/2017,Midfielder,Al Fateh,722,311,411,Tunisia,9,4,5,3,2,1,1,0,1,2,0,0,0,0,8,4,4,2,0,0.5,0.12,0.37,0.58,0.22,241,1,90,80,361,722,0.25,42,100,-1,4
Edison Luis dos Santos,32,Professional League,2016/2017,Forward,Al Batin,678,297,381,Brazil,10,4,5,3,2,1,3,2,1,0,1,1,1,0,13,4,9,2,0,0.8,0.4,0.4,0.61,0.24,226,1.73,52,68,339,226,0.27,38,9,-1,3
Élton José Xavier Gomes,32,Professional League,2016/2017,Midfielder,Al Quadisiya,892,450,442,Brazil,10,5,5,3,2,1,3,3,0,2,0,0,0,0,15,6,9,1,0,0.61,0.3,0.3,0.4,0.2,297,1.51,59,89,892,297,0.1,58,25,-1,5
Ahmad Al Dhefiri,26,Professional League,2016/2017,Midfielder,Al Quadisiya,482,310,172,Kuwait,7,4,2,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1,0,0,0,0,0,0,0,0.93,96,69,482,0,0.19,202,165,-1,24
Sherif Hazem Diab,29,Professional League,2016/2017,Defender,Al Wahda,810,540,270,Egypt,9,6,3,0,0,0,0,0,0,0,0,0,0,0,18,11,7,1,0,0,0,0,0,0,0,2,45,90,810,0,0.11,200,160,106,14
Ahmed Magdi Saad Mohamed,28,Professional League,2016/2017,Midfielder,Al Wahda,773,446,327,Egypt,10,5,4,0,0,0,2,1,1,0,0,0,0,0,19,9,10,0,0,0.23,0.23,0,0,0,0,2.21,41,77,0,387,0,166,47,-1,15
Torric Jebrin,27,Professional League,2016/2017,Midfielder,Al Wahda,762,460,302,Ghana,10,6,3,0,0,0,0,0,0,0,0,0,0,0,16,11,5,3,0,0,0,0,0,0,0,1.89,48,76,254,0,0.35,168,174,-1,18
Mircea Ionuț Axente,31,Professional League,2016/2017,Forward,Al Faisaly,837,416,421,Romania,10,5,5,5,2,3,1,1,0,0,0,3,1,2,9,5,4,1,0,0.65,0.11,0.54,0.43,0.64,167,0.97,93,84,837,837,0.11,17,106,-1,2
Hassan Algeed,20,Professional League,2016/2017,Midfielder,Al Shabab,185,166,19,Saudi Arabia,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,0,1.95,46,37,185,0,0.49,-1,-1,-1,13
Ismail Diakité,26,Professional League,2016/2017,Forward,Al Khaleej,212,48,164,Mauritania,5,0,2,1,1,0,0,0,0,0,0,0,0,0,6,0,6,1,0,0.42,0,0.42,1.88,0,212,2.55,35,42,212,0,0.42,-1,-1,-1,8
Saad Al Khayri,23,Professional League,2016/2017,Defender,Al Ittifaq,90,90,0,Saudi Arabia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,17
Alassane N'Diaye,27,Professional League,2016/2017,Midfielder,Al Taawon,558,354,204,France,8,4,2,3,2,1,2,1,1,0,0,3,2,1,5,3,2,0,0,0.81,0.32,0.48,0.51,0.44,186,0.81,112,70,0,279,0,29,24,-1,3
Fawaz Al Qarni,26,Professional League,2016/2017,Goalkeeper,Al Ittihad,810,270,540,Saudi Arabia,9,3,6,0,0,0,0,0,0,0,0,2,0,2,10,6,4,1,0,0,0,0,0,0,0,1.11,81,90,810,0,0.11,163,173,27,14
Tariq Mohammed,23,Professional League,2016/2017,Defender,Al Ittihad,81,0,81,Saudi Arabia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,-1,-1,-1,13
Riad Hassan Al Ibrahim,24,Professional League,2016/2017,Forward,Al Batin,191,29,162,Saudi Arabia,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.47,191,48,0,0,0,-1,-1,-1,28
Abdulrahman Al Obod,23,Professional League,2016/2017,Forward,Al Ittifaq,106,61,45,Saudi Arabia,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.85,106,53,0,0,0,-1,-1,-1,18
Hassan Mohammed Raghfawi,23,Professional League,2016/2017,Defender,Al Shabab,84,0,84,Saudi Arabia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1.07,84,84,84,0,1.07,-1,-1,-1,12
Mohammed Tawfiq Assiri,23,Professional League,2016/2017,Forward,Al Faisaly,58,58,0,Saudi Arabia,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,-1,-1,-1,26
Lamjed Chehoudi,32,Professional League,2016/2017,Forward,Al Fateh,289,49,240,Tunisia,5,0,3,1,1,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0.31,0,0.31,1.84,0,289,0.93,96,58,289,0,0.31,53,170,-1,9
Abdullah Mohammed Al Zoari Al Dossary,31,Professional League,2016/2017,Defender,Al Hilal,278,108,170,Saudi Arabia,5,1,3,0,0,0,1,1,0,0,0,2,1,1,2,1,1,0,0,0.32,0.32,0,0,0,0,0.65,139,56,0,278,0,161,22,8,26
Abdulaziz Majrashi,22,Professional League,2016/2017,Midfielder,Al Ittifaq,393,213,180,Saudi Arabia,5,3,2,1,1,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0.23,0,0.23,0.42,0,393,1.83,49,79,0,0,0,71,162,-1,11
Michael Eneramo,32,Professional League,2016/2017,Forward,Al Ittifaq,374,244,130,Nigeria,5,3,2,1,1,0,0,0,0,0,0,0,0,0,7,4,3,1,0,0.24,0,0.24,0.37,0,374,1.68,53,75,374,0,0.24,68,309,-1,16
Saif Ahmad Saif Al Hashan,28,Professional League,2016/2017,Forward,Al Shabab,140,68,72,Kuwait,5,1,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0,0,1.29,70,28,140,0,0.64,-1,-1,-1,29
Ibrahim Al Shehri,22,Professional League,2016/2017,Defender,Al Ittihad,48,0,48,Saudi Arabia,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5.63,16,24,0,0,0,-1,-1,-1,26
Bandar Baajaj,23,Professional League,2016/2017,Defender,Al Wahda,61,0,61,Saudi Arabia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1.48,61,61,61,0,1.48,-1,-1,-1,30
