full_name,age,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Ammar Siraj Y Al Najjar,22,Professional League,2018/2019,Midfielder,Al Fateh,99,90,9,Saudi Arabia,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1.82,50,33,0,0,0,-1,-1,-1,13
Faisal Al Masrahi,26,Professional League,2018/2019,Goalkeeper,Al Quadisiya,134,44,90,Saudi Arabia,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,2.01,45,67,134,0,0.67,-1,-1,-1,16
Hassan Al Habaib,24,Professional League,2018/2019,Midfielder,Al Ittifaq,537,188,349,Saudi Arabia,15,1,4,3,2,1,3,2,1,0,0,3,2,1,14,5,9,2,1,1.01,0.5,0.5,0.96,0.26,179,2.35,38,36,179,179,0.5,20,4,-1,3
Ibrahim Al Shuayl,24,Professional League,2018/2019,Defender,Al Quadisiya,586,151,435,Saudi Arabia,8,1,5,0,0,0,0,0,0,0,0,1,1,0,12,2,10,1,0,0,0,0,0,0,0,1.84,49,73,586,0,0.15,275,276,117,21
Abdulaziz Majrashi,27,Professional League,2018/2019,Forward,Al Ittifaq,177,177,0,Saudi Arabia,3,2,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0.51,177,59,177,0,0.51,-1,-1,-1,23
Fahad Mohammed Hamad Al Yamani,29,Professional League,2018/2019,Midfielder,Ohod,145,32,113,Saudi Arabia,4,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,6,2,0,0,0,0,0,0,0,3.72,24,36,73,0,1.24,-1,-1,-1,18
Islam Hassan Seraj,29,Professional League,2018/2019,Forward,Ohod,718,449,269,Saudi Arabia,11,5,3,0,0,0,0,0,0,0,0,1,1,0,13,8,5,0,0,0,0,0,0,0,0,1.63,55,65,0,0,0,229,228,-1,25
Mohammed Qassem Al Nakhli,24,Professional League,2018/2019,Defender,Al Feiha,201,27,174,Saudi Arabia,5,0,2,0,0,0,0,0,0,0,0,1,0,1,3,1,2,1,0,0,0,0,0,0,0,1.34,67,40,201,0,0.45,-1,-1,-1,13
Ammar Al Daheem,25,Professional League,2018/2019,Defender,Al Ittihad,420,240,180,Saudi Arabia,5,3,2,0,0,0,0,0,0,0,0,0,0,0,6,5,1,4,0,0,0,0,0,0,0,1.29,70,84,105,0,0.86,191,192,74,27
Ziyad Al Sahafi,25,Professional League,2018/2019,Defender,Al Ittihad,1236,630,606,Saudi Arabia,15,7,7,0,0,0,0,0,0,0,0,5,2,3,17,11,6,3,1,0,0,0,0,0,0,1.24,73,82,309,0,0.29,193,184,70,24
Mohammed Kareem Al Baqawi,23,Professional League,2018/2019,Defender,Al Hilal,244,122,122,Saudi Arabia,5,1,1,0,0,0,0,0,0,0,0,1,1,0,3,0,3,0,0,0,0,0,0,0,0,1.11,81,49,0,0,0,-1,-1,-1,28
Motaz Tombakti,24,Professional League,2018/2019,Midfielder,Ohod,32,0,32,Saudi Arabia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,-1,-1,-1,22
Abdulrahman Aldawsari,21,Professional League,2018/2019,Midfielder,Al Nassr,137,89,48,Saudi Arabia,6,1,0,0,0,0,0,0,0,0,0,2,1,1,2,2,0,1,0,0,0,0,0,0,0,1.31,69,23,137,0,0.66,-1,-1,-1,12
Naif Ahmed Taib Hazazi,30,Professional League,2018/2019,Forward,Ohod,140,50,90,Saudi Arabia,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1.29,70,47,140,0,0.64,-1,-1,-1,23
Ahmed Bamsaud,23,Professional League,2018/2019,Defender,Al Feiha,582,409,173,Saudi Arabia,9,5,2,0,0,0,0,0,0,0,0,0,0,0,10,9,1,2,0,0,0,0,0,0,0,1.55,58,65,291,0,0.31,325,328,97,20
Abdulaziz Ali Al Bishi,24,Professional League,2018/2019,Midfielder,Al Ittihad,1378,873,505,Saudi Arabia,20,11,6,2,2,0,2,1,1,0,0,9,7,2,12,7,5,2,0,0.26,0.13,0.13,0.21,0,689,0.78,115,69,689,689,0.13,103,88,-1,8
Hasan Kadesh,26,Professional League,2018/2019,Defender,Al Hilal,940,537,403,Saudi Arabia,12,6,5,0,0,0,0,0,0,0,0,1,0,1,11,6,5,2,0,0,0,0,0,0,0,1.05,85,78,470,0,0.19,315,320,42,23
Ali Albulayhi,29,Professional League,2018/2019,Defender,Al Hilal,1710,900,810,Saudi Arabia,19,10,9,2,2,0,0,0,0,0,0,6,1,5,17,13,4,6,0,0.11,0,0.11,0.2,0,855,0.89,101,90,285,0,0.32,110,318,26,8
Faisal Darwish Faraj,27,Professional League,2018/2019,Midfielder,Al Wahda,1012,544,468,Saudi Arabia,14,6,5,0,0,0,1,0,1,0,0,3,0,3,11,8,3,1,0,0.09,0.09,0,0,0,0,0.98,92,72,1012,1012,0.09,273,126,-1,20
Mohammed Kanoo,24,Professional League,2018/2019,Midfielder,Al Hilal,1987,1009,978,Saudi Arabia,23,11,11,5,2,3,3,3,0,2,0,6,1,5,21,14,7,2,0,0.36,0.14,0.23,0.18,0.28,397,0.95,95,86,994,662,0.09,69,84,-1,3
Majed Al Najrani,26,Professional League,2018/2019,Midfielder,Al Feiha,212,141,71,Saudi Arabia,7,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1.27,71,30,0,0,0,-1,-1,-1,23
Muhammad Abdul Fallatah,23,Professional League,2018/2019,Midfielder,Al Feiha,282,12,270,Saudi Arabia,4,0,3,0,0,0,0,0,0,0,0,1,0,1,3,1,2,0,0,0,0,0,0,0,0,0.96,94,71,0,0,0,190,202,-1,15
Mohamed Fouzair,27,Professional League,2018/2019,Midfielder,Ohod,213,213,0,Morocco,3,3,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0.42,0,0.42,0.42,0,213,0.42,213,71,213,0,0.42,-1,-1,-1,5
Abdulaziz Al Jebreen,28,Professional League,2018/2019,Midfielder,Al Nassr,680,317,363,Saudi Arabia,14,3,3,0,0,0,0,0,0,0,0,5,3,2,5,2,3,4,0,0,0,0,0,0,0,0.66,136,49,170,0,0.53,238,239,-1,24
Abdullah Al Amri,22,Professional League,2018/2019,Defender,Al Wahda,825,360,465,Saudi Arabia,10,4,5,0,0,0,0,0,0,0,0,2,1,1,15,8,7,1,0,0,0,0,0,0,0,1.64,55,83,825,0,0.11,189,206,104,12
Rayed Al Ghamdi,24,Professional League,2018/2019,Midfielder,Al Batin,857,793,64,Saudi Arabia,13,10,1,3,3,0,2,2,0,0,0,5,5,0,15,12,3,1,0,0.53,0.21,0.32,0.34,0,286,1.58,57,66,857,429,0.11,40,47,-1,3
Ahmed Al Nazera,26,Professional League,2018/2019,Midfielder,Al Fateh,190,134,56,Saudi Arabia,13,1,0,0,0,0,0,0,0,0,0,6,5,1,1,0,1,1,0,0,0,0,0,0,0,0.47,190,15,190,0,0.47,-1,-1,-1,18
Omar Al Senien,23,Professional League,2018/2019,Midfielder,Al Ittifaq,1345,740,605,Saudi Arabia,16,8,7,0,0,0,0,0,0,0,0,3,2,1,23,12,11,6,0,0,0,0,0,0,0,1.54,58,84,224,0,0.4,250,253,-1,26
Abdullah Mohammed Madu,25,Professional League,2018/2019,Defender,Al Nassr,435,165,270,Saudi Arabia,5,2,3,0,0,0,0,0,0,0,0,3,1,2,3,2,1,0,0,0,0,0,0,0,0,0.62,145,87,0,0,0,240,241,10,20
Mohammad Bander Al Shalhoub,38,Professional League,2018/2019,Midfielder,Al Hilal,170,69,101,Saudi Arabia,10,0,1,1,1,0,3,2,1,0,0,3,0,3,1,0,1,0,0,2.12,1.59,0.53,1.3,0,170,0.53,170,17,0,57,0,-1,-1,-1,13
Hamdan Al Shamrani,22,Professional League,2018/2019,Midfielder,Al Faisaly,1777,810,967,Saudi Arabia,21,9,11,2,1,1,2,1,1,0,0,6,5,1,24,7,17,4,1,0.2,0.1,0.1,0.11,0.09,889,1.22,74,85,355,889,0.25,118,115,-1,9
Mohammed Al Amri,27,Professional League,2018/2019,Defender,Al Raed,1109,479,630,Saudi Arabia,14,5,7,1,1,0,1,1,0,0,0,4,2,2,16,8,8,3,0,0.16,0.08,0.08,0.19,0,1109,1.3,69,79,370,1109,0.24,138,131,79,11
Abdullah Alkhaibari,22,Professional League,2018/2019,Midfielder,Al Nassr,1134,610,524,Saudi Arabia,16,7,7,0,0,0,0,0,0,0,0,8,4,4,9,5,4,3,0,0,0,0,0,0,0,0.71,126,71,378,0,0.24,329,329,-1,15
Sultan Farhan,22,Professional League,2018/2019,Midfielder,Al Raed,1703,863,840,Saudi Arabia,21,10,10,0,0,0,0,0,0,0,0,4,3,1,24,11,13,5,0,0,0,0,0,0,0,1.27,71,81,341,0,0.26,258,260,-1,12
Ali Abdullah Hazzazi,25,Professional League,2018/2019,Defender,Al Ittifaq,1687,917,770,Saudi Arabia,20,11,9,0,0,0,0,0,0,0,0,5,4,1,23,11,12,5,1,0,0,0,0,0,0,1.23,73,84,337,0,0.27,252,254,68,18
Ali Kharmi,28,Professional League,2018/2019,Forward,Al Hazm,313,209,104,Saudi Arabia,17,1,1,0,0,0,0,0,0,0,0,2,2,0,4,1,3,0,0,0,0,0,0,0,0,1.15,78,18,0,0,0,267,268,-1,21
Abdulrahman Kamel Abdullah Al Ghamdi,24,Professional League,2018/2019,Forward,Al Ittihad,820,385,435,Saudi Arabia,16,3,5,2,0,2,4,2,2,0,0,2,1,1,11,5,6,1,0,0.66,0.44,0.22,0,0.41,410,1.21,75,51,820,205,0.11,71,6,-1,5
Ahmad Al Hbeab,26,Professional League,2018/2019,Defender,Al Ittifaq,526,484,42,Saudi Arabia,10,6,1,0,0,0,0,0,0,0,0,4,4,0,3,2,1,3,0,0,0,0,0,0,0,0.51,175,53,175,0,0.51,253,255,5,20
Ali Alawjami,22,Professional League,2018/2019,Defender,Al Fateh,1044,654,390,Saudi Arabia,13,8,5,1,1,0,0,0,0,0,0,6,4,2,12,5,7,2,0,0.09,0,0.09,0.14,0,1044,1.03,87,80,522,0,0.17,129,310,41,9
Abdulelah Al Malki,24,Professional League,2018/2019,Midfielder,Al Wahda,684,330,354,Saudi Arabia,15,5,4,0,0,0,0,0,0,0,0,4,2,2,4,0,4,5,0,0,0,0,0,0,0,0.53,171,46,137,0,0.66,234,275,-1,16
Sari Amro,29,Professional League,2018/2019,Defender,Al Wahda,584,540,44,Saudi Arabia,7,6,0,0,0,0,1,1,0,0,0,2,2,0,4,4,0,1,0,0.15,0.15,0,0,0,0,0.62,146,83,584,584,0.15,246,77,11,15
Ahmed Zain,27,Professional League,2018/2019,Midfielder,Al Quadisiya,717,395,322,Saudi Arabia,12,4,4,4,3,1,2,2,0,0,0,2,1,1,7,3,4,3,1,0.75,0.25,0.5,0.68,0.28,179,0.88,102,60,179,359,0.5,21,32,-1,4
Tawfiq Buhumaid,31,Professional League,2018/2019,Midfielder,Al Feiha,1303,618,685,Saudi Arabia,16,7,8,0,0,0,1,1,0,0,0,2,1,1,16,8,8,5,1,0.07,0.07,0,0,0,0,1.11,81,81,261,1303,0.35,323,140,-1,26
Yahya Ateen,28,Professional League,2018/2019,Midfielder,Al Raed,107,46,61,Saudi Arabia,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,-1,-1,-1,15
Hatim Belal,25,Professional League,2018/2019,Defender,Al Quadisiya,737,367,370,Saudi Arabia,12,4,4,0,0,0,0,0,0,0,0,4,1,3,10,5,5,2,0,0,0,0,0,0,0,1.22,74,61,369,0,0.24,303,251,65,17
Mohammed Al Zubaidi,21,Professional League,2018/2019,Defender,Al Ahli,74,21,53,Saudi Arabia,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.22,74,37,0,0,0,-1,-1,-1,20
Mujahid Almania,23,Professional League,2018/2019,Forward,Al Hazm,154,87,67,Saudi Arabia,9,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1.17,77,17,154,0,0.58,-1,-1,-1,18
Rakan Najjar,23,Professional League,2018/2019,Goalkeeper,Al Ittihad,90,90,0,Saudi Arabia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,30,90,0,0,0,-1,-1,-1,28
Anas Zabbani,21,Professional League,2018/2019,Defender,Al Batin,283,103,180,Saudi Arabia,4,1,2,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,1.59,57,71,0,0,0,297,297,100,25
Firas Albirakan,18,Professional League,2018/2019,Forward,Al Nassr,100,33,67,Saudi Arabia,4,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,-1,-1,-1,14
Abdullah Al Jadani,27,Professional League,2018/2019,Goalkeeper,Al Wahda,306,126,180,Saudi Arabia,4,1,2,0,0,0,0,0,0,0,0,0,0,0,7,5,2,2,0,0,0,0,0,0,0,2.06,44,77,153,0,0.59,223,264,122,13
Khaled Al Barakah,28,Professional League,2018/2019,Defender,Al Hazm,1701,621,1080,Saudi Arabia,19,7,12,0,0,0,3,1,2,0,0,1,1,0,27,10,17,5,0,0.16,0.16,0,0,0,0,1.43,63,90,340,567,0.26,261,69,89,25
Salem Al Hamdan,26,Professional League,2018/2019,Defender,Al Hazm,90,0,90,Saudi Arabia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,11
Fawaz Al Sagourq,22,Professional League,2018/2019,Midfielder,Al Wahda,1334,713,621,Saudi Arabia,15,8,7,1,0,1,2,2,0,0,0,2,2,0,19,9,10,2,0,0.2,0.13,0.07,0,0.14,1334,1.28,70,89,667,667,0.13,146,91,-1,7
Hamdan Al Ruwaili,23,Professional League,2018/2019,Defender,Al Taawon,315,271,44,Saudi Arabia,6,3,0,0,0,0,1,1,0,0,0,1,1,0,3,1,2,0,0,0.29,0.29,0,0,0,0,0.86,105,53,0,315,0,209,21,24,14
Tareg Alkabe,26,Professional League,2018/2019,Midfielder,Al Hazm,136,90,46,Saudi Arabia,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,0,2.65,34,45,136,0,0.66,-1,-1,-1,19
Turki Al-Ammar,19,Professional League,2018/2019,Midfielder,Al Shabab,78,46,32,Saudi Arabia,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,2.31,39,26,78,0,1.15,-1,-1,-1,19
Mohammed Al-Shoraimi,24,Professional League,2018/2019,Defender,Al Raed,331,131,200,Saudi Arabia,7,1,2,0,0,0,0,0,0,0,0,2,0,2,5,2,3,2,0,0,0,0,0,0,0,1.36,66,47,166,0,0.54,200,193,83,19
Awn Mutlaq Al Slaluli,20,Professional League,2018/2019,Defender,Al Ittihad,269,53,216,Saudi Arabia,4,1,2,0,0,0,0,0,0,0,0,0,0,0,6,2,4,1,0,0,0,0,0,0,0,2.01,45,67,269,0,0.33,-1,-1,-1,18
Nasser Al Dawsari,20,Professional League,2018/2019,Midfielder,Al Hilal,308,223,85,Saudi Arabia,10,3,1,0,0,0,0,0,0,0,0,2,1,1,4,1,3,3,1,0,0,0,0,0,0,1.17,77,31,103,0,0.88,314,319,-1,25
Muteb Al Mufarrij,22,Professional League,2018/2019,Defender,Al Taawon,846,620,226,Saudi Arabia,12,7,3,0,0,0,0,0,0,0,0,3,1,2,8,8,0,2,0,0,0,0,0,0,0,0.85,106,71,423,0,0.21,214,212,22,18
Ibrahim Mahnashi,19,Professional League,2018/2019,Midfielder,Al Ittifaq,613,192,421,Saudi Arabia,10,2,4,1,1,0,0,0,0,0,0,3,1,2,8,2,6,0,0,0.15,0,0.15,0.47,0,613,1.17,77,61,0,0,0,96,180,-1,11
Abdulrahman Ghareeb,49,Professional League,2018/2019,Midfielder,Al Ahli,546,223,323,Saudi Arabia,14,2,4,0,0,0,1,0,1,0,0,4,2,2,10,2,8,0,0,0.16,0.16,0,0,0,0,1.65,55,39,0,546,0,182,70,-1,29
Nawaf Al Farshan,22,Professional League,2018/2019,Midfielder,Al Nassr,70,0,70,Saudi Arabia,3,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1.29,70,23,0,0,0,-1,-1,-1,21
Mohammed Al Khabrani,25,Professional League,2018/2019,Defender,Al Quadisiya,1649,834,815,Saudi Arabia,20,9,9,0,0,0,0,0,0,0,0,5,3,2,24,7,17,3,0,0,0,0,0,0,0,1.31,69,82,550,0,0.16,244,246,81,25
Abdulfattah Mohamed Adam,49,Professional League,2018/2019,Forward,Al Taawon,793,559,234,Saudi Arabia,20,6,1,11,9,2,1,1,0,0,1,5,1,4,8,6,2,1,0,1.36,0.11,1.25,1.45,0.77,72,0.91,99,40,793,793,0.11,1,100,-1,2
Haroune Camara,21,Professional League,2018/2019,Forward,Al Quadisiya,1470,801,669,Saudi Arabia,23,10,7,6,3,3,3,0,3,0,0,6,3,3,17,7,10,4,0,0.55,0.18,0.37,0.34,0.4,245,1.04,86,64,368,490,0.24,32,60,-1,3
Ali Al-Nemer,27,Professional League,2018/2019,Midfielder,Al Wahda,1018,504,514,Saudi Arabia,19,6,5,0,0,0,1,0,1,0,0,3,0,3,16,8,8,1,0,0.09,0.09,0,0,0,0,1.41,64,54,1018,1018,0.09,247,123,-1,17
Ali Al Hassan,22,Professional League,2018/2019,Midfielder,Al Fateh,575,308,267,Saudi Arabia,12,3,2,1,0,1,0,0,0,0,0,7,5,2,1,0,1,2,0,0.16,0,0.16,0,0.34,575,0.16,575,48,288,0,0.31,90,314,-1,10
Seidu Yahaya,29,Professional League,2018/2019,Midfielder,Al Feiha,210,76,134,Ghana,3,1,1,0,0,0,0,0,0,0,0,0,0,0,8,4,4,1,0,0,0,0,0,0,0,3.43,26,70,210,0,0.43,-1,-1,-1,11
Enes Sipović,28,Professional League,2018/2019,Defender,Ohod,801,529,272,Bosnia and Herzegovina,11,7,4,0,0,0,0,0,0,0,0,1,1,0,13,9,4,2,0,0,0,0,0,0,0,1.46,62,73,401,0,0.22,226,249,90,15
Amer Shafi' Mahmoud Sabbah,37,Professional League,2018/2019,Goalkeeper,Al Feiha,540,180,360,Jordan,6,2,4,0,0,0,0,0,0,0,0,1,0,1,7,3,4,0,0,0,0,0,0,0,0,1.17,77,90,0,0,0,178,219,61,14
Ignatiy Nesterov,35,Professional League,2018/2019,Goalkeeper,Ohod,180,180,0,Uzbekistan,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,14
Yousef Qalfa,25,Professional League,2018/2019,Midfielder,Al Quadisiya,1706,529,1177,Syria,23,6,14,0,0,0,4,0,4,0,0,2,1,1,29,8,21,1,0,0.21,0.21,0,0,0,0,1.53,59,74,1706,427,0.05,265,43,-1,9
Tamer Haj Mohamad,30,Professional League,2018/2019,Midfielder,Ohod,1692,900,792,Syria,19,10,9,0,0,0,0,0,0,0,0,3,2,1,33,12,21,6,0,0,0,0,0,0,0,1.76,51,89,282,0,0.32,227,227,-1,17
Ahmed Al Fiqi,26,Professional League,2018/2019,Midfielder,Al Hilal,125,74,51,Saudi Arabia,6,1,0,0,0,0,0,0,0,0,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0.72,125,21,0,0,0,-1,-1,-1,24
Mohamed Hussein Awad,26,Professional League,2018/2019,Goalkeeper,Al Wahda,1854,954,900,Egypt,21,11,10,0,0,0,0,0,0,0,0,5,2,3,21,10,11,1,0,0,0,0,0,0,0,1.02,88,88,1854,0,0.05,269,270,39,14
Abdullah Tarmin,21,Professional League,2018/2019,Defender,Al Ahli,344,74,270,Saudi Arabia,4,1,3,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,1.31,69,86,0,0,0,199,191,80,19
Zouhair Laaroubi,34,Professional League,2018/2019,Goalkeeper,Ohod,1371,810,561,Morocco,16,9,7,0,0,0,0,0,0,0,0,2,1,1,27,14,13,2,0,0,0,0,0,0,0,1.77,51,86,686,0,0.13,224,250,110,28
Ahmed Hammoudan,27,Professional League,2018/2019,Defender,Al Raed,1817,889,928,Morocco,23,10,12,4,2,2,4,3,1,0,0,6,4,2,22,9,13,5,0,0.4,0.2,0.2,0.2,0.19,454,1.09,83,79,363,454,0.25,77,48,50,2
Hussain Qasim,49,Professional League,2018/2019,Midfielder,Al Ittifaq,205,90,115,Saudi Arabia,3,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0.44,205,68,205,0,0.44,-1,-1,-1,19
Saif Al Qeshtah,48,Professional League,2018/2019,Defender,Al Hazm,90,90,0,Saudi Arabia,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,4
Masood Bekheet,49,Professional League,2018/2019,Midfielder,Al Hazm,1895,773,1122,Saudi Arabia,22,9,13,2,0,2,1,1,0,0,0,1,1,0,28,11,17,6,2,0.14,0.05,0.09,0,0.16,948,1.33,68,86,271,1895,0.33,131,157,-1,5
Salem Saeed,20,Professional League,2018/2019,Defender,Al Hazm,65,65,0,Saudi Arabia,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1.38,65,33,0,0,0,-1,-1,-1,26
Bruno Michel Santana,19,Professional League,2018/2019,Midfielder,Ohod,457,277,180,Brazil,11,2,2,0,0,0,0,0,0,0,0,1,0,1,5,2,3,0,0,0,0,0,0,0,0,0.98,91,42,0,0,0,231,232,-1,32
Zeyad Al Hunayti,21,Professional League,2018/2019,Defender,Ohod,256,134,122,Saudi Arabia,4,1,1,0,0,0,0,0,0,0,0,0,0,0,10,4,6,0,0,0,0,0,0,0,0,3.52,26,64,0,0,0,-1,-1,-1,31
Haron Eissa,25,Professional League,2018/2019,Forward,Ohod,142,40,102,Burkina Faso,8,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,-1,-1,-1,27
Omar Hamad Al Aowda,49,Professional League,2018/2019,Defender,Al Feiha,644,332,312,Saudi Arabia,9,4,4,0,0,0,1,1,0,0,0,1,1,0,13,7,6,4,1,0.14,0.14,0,0,0,0,1.82,50,72,161,644,0.56,322,80,114,27
Abdulrahman Al Yami,21,Professional League,2018/2019,Forward,Al Feiha,334,71,263,Saudi Arabia,8,1,2,1,1,0,1,0,1,0,0,1,1,0,6,0,6,1,0,0.54,0.27,0.27,1.27,0,334,1.62,56,42,334,334,0.27,55,23,-1,5
Nayef Mohammad Kariri,49,Professional League,2018/2019,Midfielder,Al Feiha,32,32,0,Saudi Arabia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,5.63,16,32,32,0,2.81,-1,-1,-1,18
Yazeed Al Bakr,23,Professional League,2018/2019,Midfielder,Al Faisaly,1718,900,818,Saudi Arabia,20,10,9,1,0,1,0,0,0,0,0,6,5,1,23,9,14,2,0,0.05,0,0.05,0,0.11,1718,1.2,75,86,859,0,0.1,152,292,-1,12
Abdullah Hussain Al Hawsawi,33,Professional League,2018/2019,Forward,Al Faisaly,270,180,90,Saudi Arabia,3,2,1,0,0,0,0,0,0,0,0,1,1,0,6,4,2,1,0,0,0,0,0,0,0,2,45,90,270,0,0.33,-1,-1,-1,16
Abdulrahman Al Dhifeeri,49,Professional League,2018/2019,Midfielder,Al Batin,75,6,69,Saudi Arabia,3,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1.2,75,25,0,0,0,-1,-1,-1,26
Muteb Mansour Al-Mutairi,49,Professional League,2018/2019,Midfielder,Al Batin,90,90,0,Saudi Arabia,2,1,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,2,45,45,0,0,0,-1,-1,-1,23
Abdulbasit Hindi,49,Professional League,2018/2019,Defender,Al Ahli,360,270,90,Saudi Arabia,7,3,1,0,0,0,0,0,0,0,0,1,1,0,4,3,1,2,0,0,0,0,0,0,0,1,90,51,180,0,0.5,176,173,38,23
Ahmed Abdoh Jaber,49,Professional League,2018/2019,Forward,Al Wahda,1020,550,470,Eritrea,21,6,5,6,3,3,1,1,0,0,0,4,2,2,14,6,8,1,0,0.62,0.09,0.53,0.49,0.57,170,1.24,73,49,1020,1020,0.09,17,127,-1,2
Saif Hussain,26,Professional League,2018/2019,Defender,Al Hazm,1459,559,900,Saudi Arabia,17,6,10,0,0,0,0,0,0,0,0,1,1,0,25,10,15,5,0,0,0,0,0,0,0,1.54,58,86,292,0,0.31,263,265,95,24
Ismael Musallami,49,Professional League,2018/2019,Midfielder,Al Hazm,285,98,187,Saudi Arabia,6,1,3,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,1.58,57,48,0,0,0,198,209,-1,14
Hamed Al Maqati,49,Professional League,2018/2019,Forward,Al Hazm,231,114,117,Saudi Arabia,9,1,1,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,1.95,46,26,0,0,0,-1,-1,-1,13
Jaber Issa Mohammed Mustafa,21,Professional League,2018/2019,Midfielder,Al Ittihad,122,92,30,Saudi Arabia,4,1,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,-1,-1,-1,20
Mohammed Al Yami,21,Professional League,2018/2019,Goalkeeper,Al Batin,468,378,90,Saudi Arabia,6,4,1,0,0,0,0,0,0,0,0,1,1,0,10,9,1,0,0,0,0,0,0,0,0,1.92,47,78,0,0,0,196,190,119,18
Saeed Al Rubaie,25,Professional League,2018/2019,Defender,Al Ittifaq,1022,404,618,Saudi Arabia,13,4,8,2,2,0,0,0,0,0,0,1,1,0,24,10,14,7,0,0.18,0,0.18,0.45,0,511,2.11,43,79,146,0,0.62,87,182,125,4
Khalifa Al-Masrahi,49,Professional League,2018/2019,Defender,Al Ittifaq,90,90,0,Saudi Arabia,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,16
Abdullah Al Bahri,49,Professional League,2018/2019,Goalkeeper,Al Ittifaq,90,0,90,Saudi Arabia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,23,90,0,0,0,-1,-1,-1,15
Yousef Saad Al Harbi,21,Professional League,2018/2019,Midfielder,Al Ahli,211,90,121,Saudi Arabia,3,1,2,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,0,0,0,0,0,0,0,1.71,53,70,211,0,0.43,-1,-1,-1,18
