full_name,age,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Borj Maodha,35,Professional League,2014/2015,Forward,Al Shoalah,1096,512,584,Saudi Arabia,15,7,7,0,0,0,0,0,0,0,0,2,1,1,21,7,14,2,0,0,0,0,0,0,0,1.72,52,73,548,0,0.16,212,211,-1,26
Mosfer Al Bishi,30,Professional League,2014/2015,Midfielder,Al Shoalah,520,274,246,Saudi Arabia,14,2,2,2,1,1,1,1,0,0,0,1,0,1,10,4,6,0,0,0.52,0.17,0.35,0.33,0.37,260,1.73,52,37,0,520,0,39,49,-1,5
Khaled Nasser,29,Professional League,2014/2015,Goalkeeper,Al Shoalah,540,270,270,Saudi Arabia,6,3,3,0,0,0,0,0,0,0,0,2,2,0,9,1,8,1,0,0,0,0,0,0,0,1.5,60,90,540,0,0.17,203,213,81,24
Meshaal Al Ajmi,26,Professional League,2014/2015,Defender,Al Shoalah,1591,825,766,Saudi Arabia,19,8,9,2,2,0,1,1,0,0,0,3,1,2,31,13,18,2,0,0.17,0.06,0.11,0.22,0,796,1.75,51,84,796,1591,0.11,107,132,106,6
Majed Al Marhoum,36,Professional League,2014/2015,Defender,Al Shoalah,100,100,0,Saudi Arabia,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.9,100,50,0,0,0,-1,-1,-1,22
Abraham Kudemor,33,Professional League,2014/2015,Midfielder,Al Fateh,400,220,180,Ghana,5,3,2,0,0,0,1,0,1,0,0,0,0,0,6,4,2,2,0,0.23,0.23,0,0,0,0,1.35,67,80,200,400,0.45,219,34,-1,21
Abdullah Al Dosari,35,Professional League,2014/2015,Midfielder,Al Fateh,1291,451,840,Saudi Arabia,18,5,10,0,0,0,0,0,0,0,0,3,3,0,25,4,21,3,1,0,0,0,0,0,0,1.74,52,72,430,0,0.21,221,219,-1,19
Faiz Al Aliany,34,Professional League,2014/2015,Midfielder,Al Fateh,340,31,309,Saudi Arabia,10,0,3,0,0,0,0,0,0,0,0,1,1,0,10,0,10,3,0,0,0,0,0,0,0,2.65,34,34,113,0,0.79,222,220,-1,18
Doris Salomo Fuakuputu,34,Professional League,2014/2015,Forward,Al Fateh,2108,1159,949,Congo DR,26,13,11,10,7,3,1,1,0,0,0,4,4,0,30,11,19,2,0,0.47,0.04,0.43,0.54,0.28,211,1.28,70,81,1054,2108,0.09,24,154,-1,1
Faisal Al Jamaan,32,Professional League,2014/2015,Forward,Al Fateh,629,205,424,Saudi Arabia,17,1,4,2,1,1,1,0,1,0,0,2,2,0,11,2,9,0,0,0.43,0.14,0.29,0.44,0.21,315,1.57,57,37,0,629,0,55,67,-1,4
Mubarak Al Sultan,25,Professional League,2014/2015,Midfielder,Al Fateh,98,30,68,Saudi Arabia,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,1.84,49,20,49,0,1.84,-1,-1,-1,10
Moussa Narry,32,Professional League,2014/2015,Defender,Al Orubah,2151,1071,1080,Ghana,24,12,12,0,0,0,0,0,0,0,0,3,2,1,34,17,17,6,0,0,0,0,0,0,0,1.42,63,90,359,0,0.25,251,223,67,7
Shadi Nadmi Mohammad Abu Hashhash,37,Professional League,2014/2015,Midfielder,Al Taawon,1967,927,1040,Jordan,24,12,12,0,0,0,0,0,0,0,0,5,2,3,37,14,23,4,0,0,0,0,0,0,0,1.69,53,82,492,0,0.18,279,229,-1,22
Rayan Belal,30,Professional League,2014/2015,Forward,Al Taawon,484,165,319,Saudi Arabia,10,1,3,1,0,1,1,1,0,0,0,3,1,2,11,3,8,0,0,0.37,0.19,0.19,0,0.28,484,2.05,44,48,0,484,0,82,46,-1,8
Waleed Khalid Abd Rabo Al Gizani,37,Professional League,2014/2015,Forward,Al Orubah,708,426,282,Saudi Arabia,17,4,3,2,2,0,0,0,0,0,0,2,2,0,11,5,6,0,0,0.25,0,0.25,0.42,0,354,1.4,64,42,0,0,0,66,224,-1,6
Alexis Enam Mendomo,31,Professional League,2014/2015,Defender,Al Raed,2048,916,1132,Cameroon,24,11,13,1,1,0,1,1,0,0,0,3,2,1,33,13,20,5,0,0.09,0.04,0.04,0.1,0,2048,1.45,62,85,410,2048,0.22,146,153,72,9
Anas Walid Khaled Bani Yassen,29,Professional League,2014/2015,Defender,Al Raed,2199,1163,1036,Jordan,25,13,12,2,1,1,0,0,0,0,0,3,2,1,35,16,19,5,1,0.08,0,0.08,0.08,0.09,1100,1.43,63,88,367,0,0.25,123,283,70,6
Abdulmohsen Al Asiri,28,Professional League,2014/2015,Defender,Al Raed,311,152,159,Saudi Arabia,4,2,2,0,0,0,0,0,0,0,0,1,0,1,3,2,1,1,0,0,0,0,0,0,0,0.87,104,78,311,0,0.29,286,285,29,12
Hassan Tir,35,Professional League,2014/2015,Forward,Al Raed,2320,1153,1167,Morocco,26,13,13,10,5,5,4,2,2,6,1,3,2,1,39,17,22,1,0,0.54,0.16,0.39,0.39,0.39,232,1.51,59,89,2320,580,0.04,33,56,-1,1
Saeed Al Issa,30,Professional League,2014/2015,Defender,Al Raed,629,290,339,Saudi Arabia,10,3,4,0,0,0,0,0,0,0,0,2,2,0,11,4,7,3,0,0,0,0,0,0,0,1.57,57,63,210,0,0.43,287,289,90,23
Sultan Al Kaabi,48,Professional League,2014/2015,Defender,Al Raed,152,90,62,Saudi Arabia,2,1,1,0,0,0,1,1,0,0,0,0,0,0,4,2,2,1,0,0.59,0.59,0,0,0,0,2.37,38,76,152,152,0.59,-1,-1,-1,21
Fuad Al Mutairi,32,Professional League,2014/2015,Midfielder,Al Raed,212,88,124,Saudi Arabia,5,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,0,0,0,0,0,0,1.7,53,42,106,0,0.85,-1,-1,-1,18
Faisal Maodah,27,Professional League,2014/2015,Defender,Najran,382,168,214,Saudi Arabia,11,2,3,0,0,0,0,0,0,0,0,2,0,2,8,3,5,2,0,0,0,0,0,0,0,1.88,48,35,191,0,0.47,297,297,113,28
Jafar Al Saeed,27,Professional League,2014/2015,Defender,Najran,180,180,0,Saudi Arabia,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1.5,60,90,0,0,0,-1,-1,-1,17
Mohsen Al Qarni,33,Professional League,2014/2015,Midfielder,Najran,221,88,133,Saudi Arabia,5,1,1,1,1,0,0,0,0,0,0,3,1,2,3,1,2,1,0,0.41,0,0.41,1.02,0,221,1.22,74,44,221,0,0.41,-1,-1,-1,6
Omar Abdullah Al Ghamdi,39,Professional League,2014/2015,Midfielder,Al Shabab,677,378,299,Saudi Arabia,12,3,3,0,0,0,0,0,0,0,0,4,2,2,7,5,2,4,0,0,0,0,0,0,0,0.93,97,56,169,0,0.53,267,267,-1,25
Abdulmuttaleb Saleh Al-Treadi,36,Professional League,2014/2015,Defender,Al Khaleej,596,236,360,Saudi Arabia,8,3,4,0,0,0,0,0,0,0,0,1,1,0,9,3,6,0,0,0,0,0,0,0,0,1.36,66,75,0,0,0,275,272,58,14
Sharif Adnan Sharif Nassar,34,Professional League,2014/2015,Defender,Al Khaleej,821,450,371,Jordan,10,5,4,0,0,0,0,0,0,0,0,0,0,0,14,5,9,5,0,0,0,0,0,0,0,1.53,59,82,164,0,0.55,276,273,87,22
Luai Al Msjen,32,Professional League,2014/2015,Midfielder,Al Khaleej,61,0,61,Saudi Arabia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.48,61,61,0,0,0,-1,-1,-1,12
Abdoh Ibrahim Autef,34,Professional League,2014/2015,Midfielder,Al Shabab,992,437,555,Saudi Arabia,15,7,8,0,0,0,1,1,0,0,0,6,1,5,9,5,4,0,0,0.09,0.09,0,0,0,0,0.82,110,66,0,992,0,272,106,-1,17
Tareq Zeyad Jaber Khattab,26,Professional League,2014/2015,Defender,Al Shabab,762,220,542,Jordan,11,2,6,0,0,0,0,0,0,0,0,5,1,4,10,5,5,2,0,0,0,0,0,0,0,1.18,76,69,381,0,0.24,273,270,45,20
Mohammed Shafiq Al Haik,32,Professional League,2014/2015,Midfielder,Al Khaleej,408,218,190,Saudi Arabia,7,2,2,0,0,0,0,0,0,0,0,1,1,0,6,1,5,1,0,0,0,0,0,0,0,1.32,68,58,408,0,0.22,150,254,-1,16
Khalid Abdullah Al Dawsari,32,Professional League,2014/2015,Defender,Hajer,1450,610,840,Saudi Arabia,19,7,10,0,0,0,0,0,0,0,0,3,2,1,33,11,22,3,0,0,0,0,0,0,0,2.05,44,76,483,0,0.19,262,261,122,23
Alaa' Walid Bashir Maflah Al Shaqran,31,Professional League,2014/2015,Midfielder,Hajer,1944,933,1011,Jordan,23,11,12,1,0,1,2,2,0,0,0,3,2,1,44,17,27,7,0,0.14,0.09,0.05,0,0.09,1944,2.04,44,85,278,972,0.32,135,114,-1,7
Mohammed Al Khameas,29,Professional League,2014/2015,Midfielder,Hajer,362,118,244,Saudi Arabia,10,1,3,1,0,1,0,0,0,0,0,1,1,0,6,1,5,1,0,0.25,0,0.25,0,0.37,362,1.49,60,36,362,0,0.25,65,262,-1,8
Majed Al Qahtani,28,Professional League,2014/2015,Midfielder,Hajer,33,0,33,Saudi Arabia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,5.45,17,33,0,0,0,-1,-1,-1,20
Waleed Handi Al Raja,36,Professional League,2014/2015,Defender,Al Khaleej,147,147,0,Saudi Arabia,3,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,1,0,0,0,0,0,0,0,1.84,49,49,147,0,0.61,-1,-1,-1,20
Abdullah Jaman Al Shuhail,33,Professional League,2014/2015,Defender,Al Shabab,1065,525,540,Saudi Arabia,12,6,6,0,0,0,0,0,0,0,0,7,2,5,6,5,1,2,1,0,0,0,0,0,0,0.51,178,89,533,0,0.17,158,157,6,19
Ibrahim Al Htrsh,26,Professional League,2014/2015,Midfielder,Najran,423,204,219,Saudi Arabia,11,2,2,2,0,2,0,0,0,0,0,2,0,2,9,5,4,1,0,0.43,0,0.43,0,0.82,212,1.91,47,38,423,0,0.21,23,160,-1,5
Majed Versani,34,Professional League,2014/2015,Defender,Al Raed,46,0,46,Saudi Arabia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.96,46,46,0,0,0,-1,-1,-1,20
Abdullah El Abdullah,33,Professional League,2014/2015,Defender,Al Fateh,440,237,203,Saudi Arabia,6,3,2,0,0,0,0,0,0,0,0,0,0,0,10,5,5,1,0,0,0,0,0,0,0,2.05,44,73,440,0,0.2,148,161,121,13
Ahmad Mostafa Deeb,31,Professional League,2014/2015,Defender,Al Fateh,900,360,540,Syria,10,4,6,1,0,1,0,0,0,0,0,0,0,0,16,6,10,2,0,0.1,0,0.1,0,0.17,900,1.6,56,90,450,0,0.2,109,158,94,8
Abdullah Buhumail,32,Professional League,2014/2015,Defender,Hajer,517,79,438,Saudi Arabia,8,1,4,0,0,0,1,0,1,0,0,0,0,0,12,1,11,2,0,0.17,0.17,0,0,0,0,2.09,43,65,259,517,0.35,149,51,124,15
Majed Ali,32,Professional League,2014/2015,Defender,Al Shoalah,986,490,496,Saudi Arabia,13,5,6,0,0,0,0,0,0,0,0,2,1,1,17,7,10,1,0,0,0,0,0,0,0,1.55,58,76,986,0,0.09,183,186,89,20
Tamim Al Dawsari,29,Professional League,2014/2015,Midfielder,Al Shoalah,851,389,462,Saudi Arabia,16,4,4,0,0,0,1,1,0,0,0,2,1,1,11,4,7,0,0,0.11,0.11,0,0,0,0,1.16,77,53,0,851,0,184,89,-1,16
Ahmed Al Gizani,27,Professional League,2014/2015,Forward,Al Shabab,117,90,27,Saudi Arabia,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1.54,59,59,0,0,0,-1,-1,-1,13
Majed Al Jafari,32,Professional League,2014/2015,Defender,Najran,1400,955,445,Saudi Arabia,19,11,4,0,0,0,1,0,1,0,0,5,1,4,25,18,7,1,0,0.06,0.06,0,0,0,0,1.61,56,74,1400,1400,0.06,194,134,96,15
Fahad Sarour Al Mubarak,34,Professional League,2014/2015,Midfielder,Al Shoalah,279,99,180,Saudi Arabia,5,2,2,1,1,0,0,0,0,0,0,1,1,0,7,1,6,1,0,0.32,0,0.32,0.91,0,279,2.26,40,56,279,0,0.32,45,200,-1,14
Naby Soumah,30,Professional League,2014/2015,Midfielder,Hajer,567,316,251,Guinea,7,4,3,4,3,1,1,0,1,1,0,2,1,1,8,4,4,0,0,0.79,0.16,0.63,0.85,0.36,142,1.27,71,81,0,567,0,10,58,-1,4
Waleed Abd Raboh Al Jahdali,36,Professional League,2014/2015,Defender,Al Orubah,141,46,95,Saudi Arabia,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,1.28,71,47,71,0,1.28,-1,-1,-1,15
Ali Ibrahim Ataif,30,Professional League,2014/2015,Midfielder,Al Orubah,215,57,158,Saudi Arabia,4,1,2,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0.42,215,54,215,0,0.42,-1,-1,-1,14
Ahmad Boabeed,33,Professional League,2014/2015,Midfielder,Al Fateh,235,32,203,Saudi Arabia,9,0,1,1,1,0,1,1,0,0,0,0,0,0,4,0,4,0,0,0.77,0.38,0.38,2.81,0,235,1.53,59,26,0,235,0,-1,-1,-1,7
Salih Dowes,36,Professional League,2014/2015,Midfielder,Najran,146,142,4,Saudi Arabia,6,1,0,0,0,0,0,0,0,0,0,1,0,1,3,3,0,2,0,0,0,0,0,0,0,1.85,49,24,73,0,1.23,-1,-1,-1,12
Ibrahim Al Hazmi,25,Professional League,2014/2015,Goalkeeper,Al Orubah,90,0,90,Saudi Arabia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,12
Marjaa Al Yami,34,Professional League,2014/2015,Defender,Najran,58,58,0,Saudi Arabia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.55,58,58,0,0,0,-1,-1,-1,11
Abdullah Faisal Hadhereti,26,Professional League,2014/2015,Forward,Al Raed,105,105,0,Saudi Arabia,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2.57,35,53,0,0,0,-1,-1,-1,13
Khalid Mohammed Al Rejaib,35,Professional League,2014/2015,Forward,Hajer,115,60,55,Saudi Arabia,5,0,1,1,1,0,1,1,0,0,0,0,0,0,3,1,2,0,0,1.57,0.78,0.78,1.5,0,115,2.35,38,23,0,115,0,-1,-1,-1,6
Hussain Ali Hasan Ali Mohamed,36,Professional League,2014/2015,Midfielder,Al Fateh,624,360,264,Bahrain,8,4,3,1,1,0,1,1,0,0,0,3,3,0,6,2,4,2,0,0.29,0.14,0.14,0.25,0,624,0.87,104,78,312,624,0.29,97,77,-1,6
Khader Salama,34,Professional League,2014/2015,Midfielder,Al Orubah,372,191,181,Lebanon,6,2,2,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0.48,186,62,0,0,0,176,177,-1,11
Mus'ab Al Laham,27,Professional League,2014/2015,Forward,Najran,409,266,143,Jordan,8,2,2,1,0,1,2,2,0,1,0,0,0,0,6,3,3,2,0,0.66,0.44,0.22,0,0.63,409,1.32,68,51,205,205,0.44,72,8,-1,7
Moussa Yedan,29,Professional League,2014/2015,Midfielder,Al Orubah,474,265,209,Burkina Faso,6,3,2,0,0,0,0,0,0,0,0,1,1,0,7,4,3,1,0,0,0,0,0,0,0,1.33,68,79,474,0,0.19,303,303,-1,9
Emad Sahabi,30,Professional League,2014/2015,Defender,Al Orubah,114,114,0,Saudi Arabia,2,2,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,2.37,38,57,0,0,0,-1,-1,-1,8
