full_name,age,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Khaled Al Enazi,34,Professional League,2017/2018,Midfielder,Al Batin,49,46,3,Saudi Arabia,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1.84,49,16,49,0,1.84,-1,-1,-1,11
Mutab Sharahili,25,Professional League,2017/2018,Goalkeeper,Al Raed,1170,630,540,Saudi Arabia,13,7,6,0,0,0,0,0,0,0,0,1,1,0,25,16,9,1,0,0,0,0,0,0,0,1.92,47,90,1170,0,0.08,140,148,93,13
Mohammed Reeman,22,Professional League,2017/2018,Defender,Al Ittihad,327,112,215,Saudi Arabia,5,1,3,0,0,0,1,1,0,0,0,0,0,0,5,2,3,1,0,0.28,0.28,0,0,0,0,1.38,65,65,327,327,0.28,141,23,54,12
Turki Al-Ammar,19,Professional League,2017/2018,Midfielder,Al Shabab,672,245,427,Saudi Arabia,9,3,5,0,0,0,0,0,0,0,0,2,0,2,4,2,2,1,0,0,0,0,0,0,0,0.54,168,75,672,0,0.13,142,128,-1,13
Tawfiq Buhumaid,31,Professional League,2017/2018,Midfielder,Al Feiha,382,180,202,Saudi Arabia,5,2,2,1,0,1,1,1,0,0,0,2,1,1,7,1,6,2,0,0.47,0.24,0.24,0,0.45,382,1.65,55,76,191,382,0.47,56,32,-1,9
Hatim Belal,24,Professional League,2017/2018,Defender,Al Quadisiya,96,96,0,Saudi Arabia,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.94,96,48,96,0,0.94,-1,-1,-1,11
Hamed Al Ghamdi,19,Professional League,2017/2018,Midfielder,Al Ittifaq,357,90,267,Saudi Arabia,4,1,3,2,1,1,1,1,0,0,0,0,0,0,6,2,4,1,0,0.76,0.25,0.5,1,0.34,179,1.51,60,89,357,357,0.25,19,29,-1,4
Mohammed Al-Shoraimi,23,Professional League,2017/2018,Defender,Al Raed,154,0,154,Saudi Arabia,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1.75,51,77,0,0,0,-1,-1,-1,12
Abdulrahman Kamel Abdullah Al Ghamdi,24,Professional League,2017/2018,Forward,Al Ittihad,160,89,71,Saudi Arabia,4,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1.13,80,40,0,0,0,-1,-1,-1,24
Hamad Sulaiman Al Jayzani,25,Professional League,2017/2018,Defender,Al Quadisiya,185,95,90,Saudi Arabia,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,1.46,62,62,0,0,0,-1,-1,-1,10
Mohammed Al Zubaidi,21,Professional League,2017/2018,Defender,Al Ittifaq,270,90,180,Saudi Arabia,3,1,2,0,0,0,0,0,0,0,0,0,0,0,5,2,3,2,0,0,0,0,0,0,0,1.67,54,90,135,0,0.67,-1,-1,-1,12
Mujahid Almania,22,Professional League,2017/2018,Forward,Al Hilal,150,90,60,Saudi Arabia,3,1,0,1,1,0,0,0,0,0,0,1,0,1,2,1,1,1,0,0.6,0,0.6,1,0,150,1.2,75,50,150,0,0.6,-1,-1,-1,12
Nasser Al Dawsari,19,Professional League,2017/2018,Midfielder,Al Hilal,90,46,44,Saudi Arabia,3,1,0,0,0,0,1,0,1,0,0,0,0,0,3,1,2,0,0,1,1,0,0,0,0,3,30,30,0,90,0,-1,-1,-1,19
Ahmad Al Hbeab,25,Professional League,2017/2018,Defender,Al Ittifaq,261,90,171,Saudi Arabia,3,1,2,1,0,1,0,0,0,0,0,0,0,0,5,2,3,0,0,0.34,0,0.34,0,0.53,261,1.72,52,87,0,0,0,-1,-1,-1,9
Ibrahim Mahnashi,18,Professional League,2017/2018,Midfielder,Al Ittifaq,259,90,169,Saudi Arabia,4,1,2,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,0,0,0,0,0,0,1.39,65,65,130,0,0.69,-1,-1,-1,11
Saad Alselouli,20,Professional League,2017/2018,Midfielder,Al Ittifaq,67,0,67,Saudi Arabia,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1.34,67,34,67,0,1.34,-1,-1,-1,14
Ahmed Zain,27,Professional League,2017/2018,Midfielder,Al Feiha,128,0,128,Saudi Arabia,3,0,1,0,0,0,1,0,1,0,0,0,0,0,4,0,4,0,0,0.7,0.7,0,0,0,0,2.81,32,43,0,128,0,-1,-1,-1,11
Ahmed El Sheikh,26,Professional League,2017/2018,Midfielder,Al Ittifaq,138,0,138,Egypt,3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0.65,0.65,0,0,0,0,0.65,138,46,0,138,0,-1,-1,-1,15
Liban Abdi,30,Professional League,2017/2018,Forward,Al Ittifaq,279,90,189,Norway,5,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0.32,279,56,279,0,0.32,260,260,-1,18
Nacereddine Khoualed,32,Professional League,2017/2018,Defender,Ohod,270,180,90,Algeria,3,2,1,0,0,0,0,0,0,0,0,1,0,1,4,4,0,1,0,0,0,0,0,0,0,1.33,68,90,270,0,0.33,-1,-1,-1,18
Mohamed El Hadi Boulaouidet,28,Professional League,2017/2018,Forward,Ohod,127,37,90,Algeria,3,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0.71,127,42,127,0,0.71,-1,-1,-1,17
Emad Mohamed Abd El Naby Ibrahim,35,Professional League,2017/2018,Forward,Al Taawon,166,140,26,Egypt,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,-1,-1,-1,22
Guilherme Schettine Guimarães,23,Professional League,2017/2018,Forward,Al Batin,246,90,156,Brazil,3,1,2,2,0,2,0,0,0,0,0,0,0,0,9,1,8,0,0,0.73,0,0.73,0,1.15,123,3.29,27,82,0,0,0,-1,-1,-1,5
Ali Abdullah Hazzazi,24,Professional League,2017/2018,Defender,Al Ittifaq,191,90,101,Saudi Arabia,3,1,1,1,0,1,0,0,0,0,0,1,1,0,2,0,2,1,0,0.47,0,0.47,0,0.89,191,0.94,96,64,191,0,0.47,-1,-1,-1,10
Dionatan Machado de Oliveira,25,Professional League,2017/2018,Midfielder,Al Batin,143,72,71,Brazil,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1.26,72,72,0,0,0,-1,-1,-1,10
Ousmane Diabaté,24,Professional League,2017/2018,Midfielder,Al Batin,180,90,90,Mali,2,1,1,0,0,0,1,1,0,0,0,0,0,0,5,1,4,1,0,0.5,0.5,0,0,0,0,2.5,36,90,180,180,0.5,-1,-1,-1,9
Raïs M'Bolhi Ouhab,32,Professional League,2017/2018,Goalkeeper,Al Ittifaq,270,90,180,Algeria,3,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.33,270,90,0,0,0,-1,-1,-1,16
Jonathan David Gómez,28,Professional League,2017/2018,Midfielder,Al Feiha,106,16,90,Argentina,2,0,1,0,0,0,1,0,1,0,0,0,0,0,4,2,2,0,0,0.85,0.85,0,0,0,0,3.4,27,53,0,106,0,-1,-1,-1,25
Fahad Ayidh Al Rashidi,21,Professional League,2017/2018,Midfielder,Al Hilal,74,74,0,Saudi Arabia,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1.22,1.22,0,0,0,0,1.22,74,74,74,74,1.22,-1,-1,-1,17
Issam Erraki,37,Professional League,2017/2018,Midfielder,Al Raed,180,90,90,Morocco,2,1,1,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,2.5,36,90,0,0,0,-1,-1,-1,11
Mohamed Atwa,28,Professional League,2017/2018,Defender,Al Raed,90,90,0,Egypt,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,30,90,0,0,0,-1,-1,-1,25
Mouaid Salem Ali,22,Professional League,2017/2018,Midfielder,Al Shabab,113,0,113,Libya,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1.59,57,57,0,0,0,-1,-1,-1,12
Adrian Popa,30,Professional League,2017/2018,Midfielder,Al Taawon,115,25,90,Romania,2,0,1,0,0,0,2,1,1,0,0,1,1,0,2,0,2,0,0,1.57,1.57,0,0,0,0,1.57,58,58,0,58,0,-1,-1,-1,23
Abdulfattah Mohamed Adam,48,Professional League,2017/2018,Forward,Al Taawon,64,0,64,Saudi Arabia,1,0,1,2,0,2,1,0,1,0,0,0,0,0,2,0,2,0,0,4.22,1.41,2.81,0,2.81,32,2.81,32,64,0,64,0,-1,-1,-1,5
Saad Suhail Juma Al Mukhaini,31,Professional League,2017/2018,Defender,Al Nassr,180,90,90,Oman,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.5,180,90,0,0,0,-1,-1,-1,14
Paulo Sérgio Luiz de Souza,29,Professional League,2017/2018,Forward,Al Quadisiya,108,108,0,Brazil,2,1,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0.83,0,0.83,0.83,0,108,3.33,27,54,0,0,0,-1,-1,-1,7
Mamoutou N'Diaye,28,Professional League,2017/2018,Midfielder,Ohod,180,180,0,Mali,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,16
Mustafa Mahdi Al Bassas,25,Professional League,2017/2018,Midfielder,Ohod,84,84,0,Saudi Arabia,2,1,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,1,0,1.07,1.07,0,0,0,0,3.21,28,42,84,84,1.07,-1,-1,-1,15
Mohsin Jouhar Bilal Al Khaldi,30,Professional League,2017/2018,Midfielder,Ohod,89,89,0,Oman,2,1,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1.01,0,1.01,1.01,0,89,3.03,30,45,0,0,0,-1,-1,-1,6
Jorge de Moura Xavier,27,Professional League,2017/2018,Forward,Al Quadisiya,173,173,0,Brazil,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1.04,87,87,0,0,0,-1,-1,-1,9
Haroune Camara,20,Professional League,2017/2018,Forward,Al Quadisiya,139,139,0,Saudi Arabia,2,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.65,0,0.65,0.65,0,139,1.29,70,70,0,0,0,-1,-1,-1,5
Hussein Al Sayed,27,Professional League,2017/2018,Defender,Al Ittifaq,180,90,90,Egypt,2,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0.5,0.5,0,0,0,0,0.5,180,90,0,180,0,-1,-1,-1,17
Fakhreddine Ben Youssef,27,Professional League,2017/2018,Forward,Al Ittifaq,180,90,90,Tunisia,2,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,2,0,0.5,0.5,0,0,0,0,0.5,180,90,90,180,1,-1,-1,-1,31
Saleh Gomaa,25,Professional League,2017/2018,Midfielder,Al Faisaly,67,0,67,Egypt,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,-1,-1,-1,22
Ibrahim Chenihi,28,Professional League,2017/2018,Midfielder,Al Fateh,90,90,0,Algeria,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,1,0,90,2,45,90,0,0,0,-1,-1,-1,8
Aymen Mathlouthi,34,Professional League,2017/2018,Goalkeeper,Al Batin,90,0,90,Tunisia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,23,90,0,0,0,-1,-1,-1,26
Hichem Essifi,30,Professional League,2017/2018,Forward,Ohod,75,75,0,Tunisia,1,1,0,1,1,0,0,0,0,1,0,0,0,0,3,3,0,0,0,1.2,0,1.2,1.2,0,75,3.6,25,75,0,0,0,-1,-1,-1,5
Abdelmoumene Djabou,31,Professional League,2017/2018,Midfielder,Al Nassr,90,90,0,Algeria,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,90,0,90,0,-1,-1,-1,13
Ferjani Sassi,26,Professional League,2017/2018,Midfielder,Al Nassr,73,73,0,Tunisia,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,-1,-1,-1,12
Junior Kabananga Kalonji,29,Professional League,2017/2018,Forward,Al Nassr,87,87,0,Congo DR,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.03,0,1.03,1.03,0,87,0,0,87,0,0,0,-1,-1,-1,7
Amr Barakat Elbolasy,27,Professional League,2017/2018,Midfielder,Al Shabab,90,0,90,Egypt,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,11
Sebastián Andrés Ubilla Cambón,28,Professional League,2017/2018,Forward,Al Shabab,82,0,82,Chile,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,-1,-1,-1,26
Mark Milligan,33,Professional League,2017/2018,Midfielder,Al Ahli,90,0,90,Australia,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,24
Ezequiel Cerutti,26,Professional League,2017/2018,Forward,Al Hilal,90,0,90,Argentina,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,18
Achraf Bencharki,24,Professional League,2017/2018,Forward,Al Hilal,75,0,75,Morocco,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1.2,1.2,0,0,0,0,0,0,75,0,75,0,-1,-1,-1,30
