,home_team_name,Result,away_team_name,home_ppg,away_ppg,home_team_shots_on_target,away_team_shots_on_target,home_team_corner_count,away_team_corner_count,HAS,HDS,AAS,ADS
711,Al Batin,1,Al Nassr,1.69,1.69,6,4,6,1,0.2832825512898639,0.38668582375478927,1.2391522988505748,0.5889295145236645
712,Al Raed,1,Al Quadisiya,1.92,0.85,4,3,3,4,0.6634775543367866,0.9667145593869733,0.43941570881226055,0.5814747105423522
713,Al Ittifaq,-3,Al Ittihad,1.31,2.46,5,8,8,3,0.5218362786918546,0.5976053639846743,1.2039990421455937,0.8051188299817185
714,Al Ittihad,0,Al Faisaly,1.77,0.92,6,5,7,3,0.8796668697948405,0.9755028735632184,0.711853448275862,0.7678448100751574
715,Al Wahda,-2,Al Hilal,0.92,2.85,-1,-1,-1,-1,0.3801950030469226,0.5624521072796935,1.2127873563218392,0.4696526508226691
716,Al Quadisiya,0,Al Ittifaq,1.31,0.77,9,4,8,4,0.4323786309161081,0.5185105363984674,0.43941570881226055,0.7082063782246598
717,Al Nassr,1,Al Shabab,2.31,1.38,5,7,3,4,1.0884013812715825,0.5624521072796935,0.7206417624521072,0.6336583384115377
718,Al Khaleej,0,Al Fateh,0.77,0.85,-1,-1,-1,-1,0.34292098314036157,0.5712404214559387,0.7382183908045977,0.8871216737761528
719,Al Taawon,1,Al Batin,1.62,0.31,-1,-1,-1,-1,1.0884013812715825,0.7997365900383141,0.3251676245210728,0.5367458866544791
720,Al Raed,-2,Al Ahli,1.92,2.0,6,7,6,6,0.6634775543367866,0.9667145593869733,1.370977011494253,0.64111314239285
721,Al Ittifaq,-1,Al Shabab,1.31,1.38,4,4,5,5,0.5218362786918546,0.5976053639846743,0.7206417624521072,0.6336583384115377
722,Al Quadisiya,2,Al Wahda,1.31,0.38,6,4,7,2,0.4323786309161081,0.5185105363984674,0.37789750957854407,0.499471866747918
723,Al Faisaly,0,Al Batin,1.23,0.31,-1,-1,-1,-1,0.8051188299817185,0.9491379310344827,0.3251676245210728,0.5367458866544791
724,Al Ahli,1,Al Taawon,2.23,0.77,3,8,4,6,1.177859029047329,0.5800287356321838,0.9139846743295018,0.8125736339630306
725,Al Khaleej,-1,Al Raed,0.77,0.77,6,10,11,1,0.34292098314036157,0.5712404214559387,0.7382183908045977,1.036217753402397
726,Al Fateh,3,Al Ittihad,1.38,2.46,-1,-1,-1,-1,0.7902092220190942,0.7733716475095785,1.2039990421455937,0.8051188299817185
727,Al Hilal,4,Al Nassr,2.23,1.69,17,7,1,5,1.2747714808043875,0.5009339080459769,1.2391522988505748,0.5889295145236645
728,Al Fateh,-3,Al Taawon,1.2,1.0,0,0,0,0,0.7902092220190942,0.7733716475095785,0.9139846743295018,0.8125736339630306
729,Al Hilal,1,Al Feiha,2.4,1.0,12,5,9,0,1.2747714808043875,0.5009339080459769,0.14061302681992338,0.2832825512898639
730,Al Quadisiya,1,Al Raed,1.2,0.56,7,7,2,3,0.4323786309161081,0.5185105363984674,0.7382183908045977,1.036217753402397
731,Al Ittifaq,1,Al Ahli,1.25,1.7,7,7,2,0,0.5218362786918546,0.5976053639846743,1.370977011494253,0.64111314239285
732,Al Ittihad,-2,Al Batin,0.89,1.4,11,5,7,2,0.8796668697948405,0.9755028735632184,0.3251676245210728,0.5367458866544791
733,Al Shabab,-1,Ohod,1.11,0.75,12,6,7,2,0.8349380459069674,0.7821599616858238,0.10545977011494252,0.31310176721511274
734,Al Faisaly,-2,Al Nassr,1.56,1.2,7,5,9,2,0.8051188299817185,0.9491379310344827,1.2391522988505748,0.5889295145236645
735,Al Taawon,-1,Al Hilal,1.8,2.0,6,6,5,6,1.0884013812715825,0.7997365900383141,1.2127873563218392,0.4696526508226691
736,Al Raed,-1,Al Faisaly,0.8,1.7,3,6,8,9,0.6634775543367866,0.9667145593869733,0.711853448275862,0.7678448100751574
737,Al Ahli,4,Al Fateh,2.56,1.44,7,6,5,2,1.177859029047329,0.5800287356321838,0.7382183908045977,0.8871216737761528
738,Al Batin,2,Ohod,0.78,0.75,6,4,8,4,0.2832825512898639,0.38668582375478927,0.10545977011494252,0.31310176721511274
739,Al Nassr,0,Al Ittifaq,2.0,0.91,7,10,5,8,1.0884013812715825,0.5624521072796935,0.43941570881226055,0.7082063782246598
740,Al Shabab,3,Al Quadisiya,1.11,0.56,10,7,2,4,0.8349380459069674,0.7821599616858238,0.43941570881226055,0.5814747105423522
741,Al Feiha,-3,Al Ittihad,1.7,1.9,4,11,3,12,0.23109892342067845,0.29880268199233717,1.2039990421455937,0.8051188299817185
742,Al Ittifaq,-1,Al Quadisiya,1.25,0.56,11,11,6,4,0.5218362786918546,0.5976053639846743,0.43941570881226055,0.5814747105423522
743,Al Fateh,1,Al Raed,1.2,0.56,6,4,12,7,0.7902092220190942,0.7733716475095785,0.7382183908045977,1.036217753402397
744,Al Shabab,-1,Al Batin,1.11,1.4,12,7,7,10,0.8349380459069674,0.7821599616858238,0.3251676245210728,0.5367458866544791
745,Al Faisaly,1,Al Ittihad,1.56,1.9,8,5,4,8,0.8051188299817185,0.9491379310344827,1.2039990421455937,0.8051188299817185
746,Al Feiha,0,Al Taawon,1.7,1.0,0,0,0,0,0.23109892342067845,0.29880268199233717,0.9139846743295018,0.8125736339630306
747,Al Hilal,1,Ohod,2.4,0.75,2,0,3,1,1.2747714808043875,0.5009339080459769,0.10545977011494252,0.31310176721511274
748,Al Ahli,0,Al Nassr,2.56,1.2,9,8,5,4,1.177859029047329,0.5800287356321838,1.2391522988505748,0.5889295145236645
749,Al Ittihad,0,Al Hilal,0.89,2.0,5,11,6,3,0.8796668697948405,0.9755028735632184,1.2127873563218392,0.4696526508226691
750,Al Batin,-1,Al Ahli,0.78,1.7,4,6,6,9,0.2832825512898639,0.38668582375478927,1.370977011494253,0.64111314239285
751,Ohod,-2,Al Fateh,0.82,1.44,7,6,2,4,0.18637009953280523,0.34274425287356325,0.7382183908045977,0.8871216737761528
752,Al Nassr,0,Al Feiha,2.0,1.0,6,9,4,9,1.0884013812715825,0.5624521072796935,0.14061302681992338,0.2832825512898639
753,Al Ittifaq,-1,Al Shabab,1.25,1.5,11,10,5,6,0.5218362786918546,0.5976053639846743,0.7206417624521072,0.6336583384115377
754,Al Quadisiya,0,Al Faisaly,1.2,1.7,5,3,5,1,0.4323786309161081,0.5185105363984674,0.711853448275862,0.7678448100751574
755,Al Raed,0,Al Taawon,0.8,1.0,6,5,7,2,0.6634775543367866,0.9667145593869733,0.9139846743295018,0.8125736339630306
756,Al Batin,0,Al Fateh,0.78,1.44,2,6,4,2,0.2832825512898639,0.38668582375478927,0.7382183908045977,0.8871216737761528
757,Al Taawon,-1,Al Ittihad,1.8,1.9,3,4,8,4,1.0884013812715825,0.7997365900383141,1.2039990421455937,0.8051188299817185
758,Al Feiha,1,Ohod,1.7,0.75,6,2,6,5,0.23109892342067845,0.29880268199233717,0.10545977011494252,0.31310176721511274
759,Al Shabab,-1,Al Nassr,1.11,1.2,10,13,6,6,0.8349380459069674,0.7821599616858238,1.2391522988505748,0.5889295145236645
760,Al Faisaly,3,Al Ittifaq,1.56,0.91,5,3,3,10,0.8051188299817185,0.9491379310344827,0.43941570881226055,0.7082063782246598
761,Al Ahli,2,Al Raed,2.56,0.56,13,10,5,5,1.177859029047329,0.5800287356321838,0.7382183908045977,1.036217753402397
762,Al Hilal,1,Al Quadisiya,2.4,0.56,6,11,6,4,1.2747714808043875,0.5009339080459769,0.43941570881226055,0.5814747105423522
763,Al Fateh,1,Al Quadisiya,1.2,0.56,6,10,7,5,0.7902092220190942,0.7733716475095785,0.43941570881226055,0.5814747105423522
764,Al Ittihad,0,Ohod,0.89,0.75,11,12,8,5,0.8796668697948405,0.9755028735632184,0.10545977011494252,0.31310176721511274
765,Al Ittifaq,-2,Al Batin,1.25,1.4,4,3,1,4,0.5218362786918546,0.5976053639846743,0.3251676245210728,0.5367458866544791
766,Al Shabab,-3,Al Ahli,1.11,1.7,12,12,6,6,0.8349380459069674,0.7821599616858238,1.370977011494253,0.64111314239285
767,Al Faisaly,1,Al Feiha,1.56,1.0,0,7,3,17,0.8051188299817185,0.9491379310344827,0.14061302681992338,0.2832825512898639
768,Al Nassr,1,Al Taawon,2.0,1.0,7,5,4,3,1.0884013812715825,0.5624521072796935,0.9139846743295018,0.8125736339630306
769,Al Quadisiya,0,Al Feiha,1.2,1.0,3,8,4,2,0.4323786309161081,0.5185105363984674,0.14061302681992338,0.2832825512898639
770,Al Raed,0,Al Shabab,0.8,1.5,4,3,10,5,0.6634775543367866,0.9667145593869733,0.7206417624521072,0.6336583384115377
771,Ohod,0,Al Nassr,0.82,1.2,4,6,0,17,0.18637009953280523,0.34274425287356325,1.2391522988505748,0.5889295145236645
772,Al Fateh,0,Al Ittifaq,1.2,0.91,2,2,3,2,0.7902092220190942,0.7733716475095785,0.43941570881226055,0.7082063782246598
773,Al Taawon,1,Al Faisaly,1.8,1.7,5,7,4,4,1.0884013812715825,0.7997365900383141,0.711853448275862,0.7678448100751574
774,Al Ahli,3,Al Ittihad,2.56,1.9,7,6,5,3,1.177859029047329,0.5800287356321838,1.2039990421455937,0.8051188299817185
775,Al Hilal,1,Al Batin,2.4,1.4,7,10,12,1,1.2747714808043875,0.5009339080459769,0.3251676245210728,0.5367458866544791
776,Al Feiha,-1,Al Ittifaq,1.7,0.91,8,7,5,2,0.23109892342067845,0.29880268199233717,0.43941570881226055,0.7082063782246598
777,Al Ittihad,0,Al Quadisiya,0.89,0.56,12,8,16,4,0.8796668697948405,0.9755028735632184,0.43941570881226055,0.5814747105423522
778,Al Batin,-4,Al Raed,0.78,0.56,4,6,3,1,0.2832825512898639,0.38668582375478927,0.7382183908045977,1.036217753402397
779,Al Nassr,-1,Al Hilal,2.0,2.0,5,12,4,7,1.0884013812715825,0.5624521072796935,1.2127873563218392,0.4696526508226691
780,Al Faisaly,-1,Al Ahli,1.56,1.7,7,7,5,5,0.8051188299817185,0.9491379310344827,1.370977011494253,0.64111314239285
781,Al Shabab,0,Al Fateh,1.11,1.44,11,9,6,9,0.8349380459069674,0.7821599616858238,0.7382183908045977,0.8871216737761528
782,Al Taawon,2,Ohod,1.8,0.75,5,6,7,9,1.0884013812715825,0.7997365900383141,0.10545977011494252,0.31310176721511274
783,Al Ittifaq,2,Al Raed,1.25,0.56,5,9,1,11,0.5218362786918546,0.5976053639846743,0.7382183908045977,1.036217753402397
784,Al Ahli,0,Al Feiha,2.56,1.0,5,7,12,4,1.177859029047329,0.5800287356321838,0.14061302681992338,0.2832825512898639
785,Al Quadisiya,1,Al Taawon,1.2,1.0,6,4,3,5,0.4323786309161081,0.5185105363984674,0.9139846743295018,0.8125736339630306
786,Al Fateh,-1,Al Ittihad,1.2,1.9,7,11,2,8,0.7902092220190942,0.7733716475095785,1.2039990421455937,0.8051188299817185
787,Al Hilal,0,Al Shabab,2.4,1.5,13,7,9,0,1.2747714808043875,0.5009339080459769,0.7206417624521072,0.6336583384115377
788,Ohod,-2,Al Faisaly,0.82,1.7,5,3,2,5,0.18637009953280523,0.34274425287356325,0.711853448275862,0.7678448100751574
789,Al Quadisiya,0,Al Batin,1.2,1.4,8,9,10,4,0.4323786309161081,0.5185105363984674,0.3251676245210728,0.5367458866544791
790,Ohod,1,Al Ittifaq,0.82,0.91,4,4,6,3,0.18637009953280523,0.34274425287356325,0.43941570881226055,0.7082063782246598
791,Al Ittihad,0,Al Shabab,0.89,1.5,12,6,8,5,0.8796668697948405,0.9755028735632184,0.7206417624521072,0.6336583384115377
792,Al Raed,-5,Al Nassr,0.8,1.2,5,13,0,4,0.6634775543367866,0.9667145593869733,1.2391522988505748,0.5889295145236645
793,Al Feiha,-2,Al Fateh,1.7,1.44,8,3,5,7,0.23109892342067845,0.29880268199233717,0.7382183908045977,0.8871216737761528
794,Al Taawon,0,Al Ahli,1.8,1.7,5,2,4,4,1.0884013812715825,0.7997365900383141,1.370977011494253,0.64111314239285
795,Al Feiha,2,Al Shabab,1.7,1.5,5,3,5,2,0.23109892342067845,0.29880268199233717,0.7206417624521072,0.6336583384115377
796,Al Raed,0,Ohod,0.8,0.75,3,8,7,3,0.6634775543367866,0.9667145593869733,0.10545977011494252,0.31310176721511274
797,Al Nassr,1,Al Ittihad,2.0,1.9,12,5,11,5,1.0884013812715825,0.5624521072796935,1.2039990421455937,0.8051188299817185
798,Al Ahli,3,Al Quadisiya,2.56,0.56,4,2,9,4,1.177859029047329,0.5800287356321838,0.43941570881226055,0.5814747105423522
799,Al Batin,0,Al Taawon,0.78,1.0,6,6,8,5,0.2832825512898639,0.38668582375478927,0.9139846743295018,0.8125736339630306
800,Al Fateh,-5,Al Faisaly,1.2,1.7,10,9,4,3,0.7902092220190942,0.7733716475095785,0.711853448275862,0.7678448100751574
801,Al Raed,2,Al Feiha,0.8,1.0,5,3,0,5,0.6634775543367866,0.9667145593869733,0.14061302681992338,0.2832825512898639
802,Al Nassr,2,Al Fateh,2.0,1.44,13,5,5,4,1.0884013812715825,0.5624521072796935,0.7382183908045977,0.8871216737761528
803,Al Shabab,1,Al Taawon,1.11,1.0,6,6,0,4,0.8349380459069674,0.7821599616858238,0.9139846743295018,0.8125736339630306
804,Al Faisaly,-1,Al Batin,1.56,1.4,9,10,14,4,0.8051188299817185,0.9491379310344827,0.3251676245210728,0.5367458866544791
805,Al Ittifaq,-1,Al Ittihad,1.25,1.9,11,8,3,7,0.5218362786918546,0.5976053639846743,1.2039990421455937,0.8051188299817185
806,Ohod,1,Al Quadisiya,0.82,0.56,3,0,2,5,0.18637009953280523,0.34274425287356325,0.43941570881226055,0.5814747105423522
807,Al Hilal,2,Al Ahli,2.4,1.7,9,3,5,4,1.2747714808043875,0.5009339080459769,1.370977011494253,0.64111314239285
808,Al Batin,0,Al Nassr,0.78,1.2,9,7,4,3,0.2832825512898639,0.38668582375478927,1.2391522988505748,0.5889295145236645
809,Al Raed,-3,Al Hilal,0.8,2.0,0,8,6,4,0.6634775543367866,0.9667145593869733,1.2127873563218392,0.4696526508226691
810,Al Shabab,-1,Al Faisaly,1.11,1.7,10,3,8,6,0.8349380459069674,0.7821599616858238,0.711853448275862,0.7678448100751574
811,Al Feiha,2,Al Batin,1.7,1.4,4,3,6,2,0.23109892342067845,0.29880268199233717,0.3251676245210728,0.5367458866544791
812,Al Quadisiya,1,Al Nassr,1.2,1.2,7,7,5,6,0.4323786309161081,0.5185105363984674,1.2391522988505748,0.5889295145236645
813,Al Ittihad,1,Al Raed,0.89,0.56,10,9,6,6,0.8796668697948405,0.9755028735632184,0.7382183908045977,1.036217753402397
814,Al Taawon,4,Al Ittifaq,1.8,0.91,9,6,4,5,1.0884013812715825,0.7997365900383141,0.43941570881226055,0.7082063782246598
815,Ohod,0,Al Ahli,0.82,1.7,3,7,4,9,0.18637009953280523,0.34274425287356325,1.370977011494253,0.64111314239285
816,Al Fateh,0,Al Hilal,1.2,2.0,3,10,3,12,0.7902092220190942,0.7733716475095785,1.2127873563218392,0.4696526508226691
817,Al Raed,0,Al Quadisiya,0.8,0.56,9,2,5,3,0.6634775543367866,0.9667145593869733,0.43941570881226055,0.5814747105423522
818,Al Nassr,0,Al Faisaly,2.0,1.7,4,2,6,4,1.0884013812715825,0.5624521072796935,0.711853448275862,0.7678448100751574
819,Ohod,-2,Al Shabab,0.82,1.5,3,7,4,5,0.18637009953280523,0.34274425287356325,0.7206417624521072,0.6336583384115377
820,Al Ahli,3,Al Ittifaq,2.56,0.91,9,4,7,2,1.177859029047329,0.5800287356321838,0.43941570881226055,0.7082063782246598
821,Al Taawon,0,Al Fateh,1.8,1.44,5,2,9,3,1.0884013812715825,0.7997365900383141,0.7382183908045977,0.8871216737761528
822,Al Batin,-1,Al Ittihad,0.78,1.9,5,8,7,5,0.2832825512898639,0.38668582375478927,1.2039990421455937,0.8051188299817185
823,Al Feiha,1,Al Hilal,1.7,2.0,10,5,7,5,0.23109892342067845,0.29880268199233717,1.2127873563218392,0.4696526508226691
824,Al Faisaly,0,Al Raed,1.56,0.56,6,4,4,3,0.8051188299817185,0.9491379310344827,0.7382183908045977,1.036217753402397
825,Al Quadisiya,-1,Al Shabab,1.2,1.5,6,5,6,7,0.4323786309161081,0.5185105363984674,0.7206417624521072,0.6336583384115377
826,Ohod,0,Al Batin,0.82,1.4,8,7,8,2,0.18637009953280523,0.34274425287356325,0.3251676245210728,0.5367458866544791
827,Al Ittifaq,1,Al Nassr,1.25,1.2,5,5,3,8,0.5218362786918546,0.5976053639846743,1.2391522988505748,0.5889295145236645
828,Al Fateh,-2,Al Ahli,1.2,1.7,4,6,4,2,0.7902092220190942,0.7733716475095785,1.370977011494253,0.64111314239285
829,Al Hilal,1,Al Taawon,2.4,1.0,11,6,8,4,1.2747714808043875,0.5009339080459769,0.9139846743295018,0.8125736339630306
830,Al Ittihad,-1,Al Feiha,0.89,1.0,7,5,6,5,0.8796668697948405,0.9755028735632184,0.14061302681992338,0.2832825512898639
831,Al Batin,-1,Al Shabab,0.78,1.5,5,5,6,2,0.2832825512898639,0.38668582375478927,0.7206417624521072,0.6336583384115377
832,Al Raed,0,Al Fateh,0.8,1.44,6,11,7,1,0.6634775543367866,0.9667145593869733,0.7382183908045977,0.8871216737761528
833,Ohod,-3,Al Hilal,0.82,2.0,6,7,2,5,0.18637009953280523,0.34274425287356325,1.2127873563218392,0.4696526508226691
834,Al Ittihad,0,Al Faisaly,0.89,1.7,12,6,3,4,0.8796668697948405,0.9755028735632184,0.711853448275862,0.7678448100751574
835,Al Taawon,4,Al Feiha,1.8,1.0,13,11,2,8,1.0884013812715825,0.7997365900383141,0.14061302681992338,0.2832825512898639
836,Al Nassr,2,Al Ahli,2.0,1.7,16,4,5,7,1.0884013812715825,0.5624521072796935,1.370977011494253,0.64111314239285
837,Al Faisaly,0,Al Hilal,1.56,2.0,6,6,4,10,0.8051188299817185,0.9491379310344827,1.2127873563218392,0.4696526508226691
838,Al Hilal,0,Al Ittifaq,2.4,0.91,10,8,12,0,1.2747714808043875,0.5009339080459769,0.43941570881226055,0.7082063782246598
839,Al Fateh,0,Ohod,1.2,0.75,4,5,7,1,0.7902092220190942,0.7733716475095785,0.10545977011494252,0.31310176721511274
840,Al Feiha,1,Al Nassr,1.7,1.2,4,5,2,4,0.23109892342067845,0.29880268199233717,1.2391522988505748,0.5889295145236645
841,Al Taawon,0,Al Raed,1.8,0.56,4,7,7,6,1.0884013812715825,0.7997365900383141,0.7382183908045977,1.036217753402397
842,Al Ahli,5,Al Batin,2.56,1.4,12,4,9,7,1.177859029047329,0.5800287356321838,0.3251676245210728,0.5367458866544791
843,Al Faisaly,2,Al Quadisiya,1.56,0.56,3,4,2,3,0.8051188299817185,0.9491379310344827,0.43941570881226055,0.5814747105423522
844,Al Hilal,0,Al Ittihad,2.4,1.9,13,12,9,8,1.2747714808043875,0.5009339080459769,1.2039990421455937,0.8051188299817185
845,Al Shabab,2,Al Ittifaq,1.11,0.91,12,6,5,8,0.8349380459069674,0.7821599616858238,0.43941570881226055,0.7082063782246598
846,Al Batin,0,Al Ittifaq,0.78,0.91,7,4,4,4,0.2832825512898639,0.38668582375478927,0.43941570881226055,0.7082063782246598
847,Al Feiha,0,Al Faisaly,1.7,1.7,4,3,5,2,0.23109892342067845,0.29880268199233717,0.711853448275862,0.7678448100751574
848,Al Ahli,1,Al Shabab,2.56,1.5,7,10,2,3,1.177859029047329,0.5800287356321838,0.7206417624521072,0.6336583384115377
849,Al Hilal,1,Al Raed,2.4,0.56,2,4,15,5,1.2747714808043875,0.5009339080459769,0.7382183908045977,1.036217753402397
850,Al Taawon,1,Al Nassr,1.8,1.2,4,6,6,8,1.0884013812715825,0.7997365900383141,1.2391522988505748,0.5889295145236645
851,Al Quadisiya,-3,Al Fateh,1.2,1.44,5,3,1,5,0.4323786309161081,0.5185105363984674,0.7382183908045977,0.8871216737761528
852,Ohod,-1,Al Ittihad,0.82,1.9,7,5,6,4,0.18637009953280523,0.34274425287356325,1.2039990421455937,0.8051188299817185
853,Al Quadisiya,-1,Al Ittifaq,1.2,0.91,5,4,0,3,0.4323786309161081,0.5185105363984674,0.43941570881226055,0.7082063782246598
854,Al Ittihad,-3,Al Taawon,0.89,1.0,7,10,9,5,0.8796668697948405,0.9755028735632184,0.9139846743295018,0.8125736339630306
855,Al Fateh,3,Al Batin,1.2,1.4,6,4,12,2,0.7902092220190942,0.7733716475095785,0.3251676245210728,0.5367458866544791
856,Al Ittifaq,0,Al Faisaly,1.25,1.7,3,2,4,3,0.5218362786918546,0.5976053639846743,0.711853448275862,0.7678448100751574
857,Ohod,-1,Al Feiha,0.82,1.0,4,7,5,7,0.18637009953280523,0.34274425287356325,0.14061302681992338,0.2832825512898639
858,Al Nassr,1,Al Shabab,2.0,1.5,11,8,2,5,1.0884013812715825,0.5624521072796935,0.7206417624521072,0.6336583384115377
859,Al Quadisiya,-1,Al Hilal,1.2,2.0,6,7,6,4,0.4323786309161081,0.5185105363984674,1.2127873563218392,0.4696526508226691
860,Al Raed,-3,Al Ahli,0.8,1.7,3,6,4,5,0.6634775543367866,0.9667145593869733,1.370977011494253,0.64111314239285
861,Al Ittifaq,0,Al Raed,1.75,1.25,3,4,4,11,0.5218362786918546,0.5976053639846743,0.7382183908045977,1.036217753402397
862,Al Hazm,0,Al Wahda,1.18,1.42,-1,-1,-1,-1,0.0894576477757465,0.14940134099616859,0.37789750957854407,0.499471866747918
863,Ohod,-1,Al Nassr,0.92,2.15,-1,-1,-1,-1,0.18637009953280523,0.34274425287356325,1.2391522988505748,0.5889295145236645
864,Al Quadisiya,0,Al Fateh,1.17,1.1,3,8,12,4,0.4323786309161081,0.5185105363984674,0.7382183908045977,0.8871216737761528
865,Al Hilal,1,Al Feiha,2.25,0.54,4,2,8,3,1.2747714808043875,0.5009339080459769,0.14061302681992338,0.2832825512898639
866,Al Shabab,1,Al Ittihad,2.0,1.17,6,6,4,3,0.8349380459069674,0.7821599616858238,1.2039990421455937,0.8051188299817185
867,Al Faisaly,0,Al Batin,1.83,0.64,8,3,7,4,0.8051188299817185,0.9491379310344827,0.3251676245210728,0.5367458866544791
868,Al Ahli,0,Al Taawon,1.64,1.5,9,5,10,3,1.177859029047329,0.5800287356321838,0.9139846743295018,0.8125736339630306
869,Al Ittifaq,1,Al Batin,1.75,0.64,5,7,2,11,0.5218362786918546,0.5976053639846743,0.3251676245210728,0.5367458866544791
870,Al Fateh,0,Al Wahda,1.57,1.42,4,5,6,5,0.7902092220190942,0.7733716475095785,0.37789750957854407,0.499471866747918
871,Al Hazm,0,Al Taawon,1.18,1.5,7,6,3,8,0.0894576477757465,0.14940134099616859,0.9139846743295018,0.8125736339630306
872,Al Nassr,1,Al Faisaly,2.45,0.92,5,4,10,4,1.0884013812715825,0.5624521072796935,0.711853448275862,0.7678448100751574
873,Al Feiha,-2,Al Shabab,1.2,1.67,4,8,3,4,0.23109892342067845,0.29880268199233717,0.7206417624521072,0.6336583384115377
874,Ohod,-2,Al Ahli,0.92,1.83,6,6,5,6,0.18637009953280523,0.34274425287356325,1.370977011494253,0.64111314239285
875,Al Raed,-2,Al Hilal,1.08,2.64,6,7,4,8,0.6634775543367866,0.9667145593869733,1.2127873563218392,0.4696526508226691
876,Al Ittihad,-3,Al Quadisiya,0.67,0.83,10,7,11,2,0.8796668697948405,0.9755028735632184,0.43941570881226055,0.5814747105423522
877,Al Quadisiya,-3,Al Nassr,1.17,2.15,0,6,2,5,0.4323786309161081,0.5185105363984674,1.2391522988505748,0.5889295145236645
878,Al Shabab,0,Al Fateh,2.0,1.1,10,6,8,3,0.8349380459069674,0.7821599616858238,0.7382183908045977,0.8871216737761528
879,Al Taawon,2,Al Ittihad,2.08,1.17,10,6,4,1,1.0884013812715825,0.7997365900383141,1.2039990421455937,0.8051188299817185
880,Al Hilal,2,Al Batin,2.25,0.64,7,6,5,1,1.2747714808043875,0.5009339080459769,0.3251676245210728,0.5367458866544791
881,Al Ittifaq,3,Al Feiha,1.75,0.54,6,7,3,3,0.5218362786918546,0.5976053639846743,0.14061302681992338,0.2832825512898639
882,Al Faisaly,2,Ohod,1.83,0.27,7,6,3,5,0.8051188299817185,0.9491379310344827,0.10545977011494252,0.31310176721511274
883,Al Ahli,2,Al Hazm,1.64,0.85,7,4,5,4,1.177859029047329,0.5800287356321838,0.13182471264367815,0.17146049157018078
884,Al Wahda,3,Al Raed,1.58,1.25,9,4,5,7,0.3801950030469226,0.5624521072796935,0.7382183908045977,1.036217753402397
885,Al Fateh,-1,Al Hilal,1.57,2.64,3,11,2,8,0.7902092220190942,0.7733716475095785,1.2127873563218392,0.4696526508226691
886,Al Nassr,1,Al Taawon,2.45,1.5,4,0,5,1,1.0884013812715825,0.5624521072796935,0.9139846743295018,0.8125736339630306
887,Al Ittihad,0,Al Wahda,0.67,1.42,8,5,4,3,0.8796668697948405,0.9755028735632184,0.37789750957854407,0.499471866747918
888,Al Ittifaq,0,Ohod,1.75,0.27,2,5,4,5,0.5218362786918546,0.5976053639846743,0.10545977011494252,0.31310176721511274
889,Al Hazm,1,Al Faisaly,1.18,0.92,9,4,9,5,0.0894576477757465,0.14940134099616859,0.711853448275862,0.7678448100751574
890,Al Feiha,2,Al Quadisiya,1.2,0.83,5,4,3,8,0.23109892342067845,0.29880268199233717,0.43941570881226055,0.5814747105423522
891,Al Raed,0,Al Shabab,1.08,1.67,5,7,1,5,0.6634775543367866,0.9667145593869733,0.7206417624521072,0.6336583384115377
892,Al Ahli,2,Al Batin,1.64,0.64,6,2,1,1,1.177859029047329,0.5800287356321838,0.3251676245210728,0.5367458866544791
893,Al Fateh,2,Al Ittihad,1.57,1.17,5,2,5,4,0.7902092220190942,0.7733716475095785,1.2039990421455937,0.8051188299817185
894,Al Feiha,-3,Al Raed,1.2,1.25,3,5,5,3,0.23109892342067845,0.29880268199233717,0.7382183908045977,1.036217753402397
895,Al Taawon,0,Al Shabab,2.08,1.67,4,6,5,3,1.0884013812715825,0.7997365900383141,0.7206417624521072,0.6336583384115377
896,Ohod,-1,Al Batin,0.92,0.64,5,3,9,3,0.18637009953280523,0.34274425287356325,0.3251676245210728,0.5367458866544791
897,Al Ahli,2,Al Faisaly,1.64,0.92,6,6,3,2,1.177859029047329,0.5800287356321838,0.711853448275862,0.7678448100751574
898,Al Nassr,4,Al Hazm,2.45,0.85,14,4,11,9,1.0884013812715825,0.5624521072796935,0.13182471264367815,0.17146049157018078
899,Al Quadisiya,-1,Al Wahda,1.17,1.42,3,2,3,8,0.4323786309161081,0.5185105363984674,0.37789750957854407,0.499471866747918
900,Al Hazm,1,Al Quadisiya,1.18,0.83,10,4,1,10,0.0894576477757465,0.14940134099616859,0.43941570881226055,0.5814747105423522
901,Al Wahda,1,Al Feiha,1.58,0.54,8,4,5,1,0.3801950030469226,0.5624521072796935,0.14061302681992338,0.2832825512898639
902,Al Faisaly,-3,Al Taawon,1.83,1.5,4,9,0,3,0.8051188299817185,0.9491379310344827,0.9139846743295018,0.8125736339630306
903,Al Batin,-2,Al Nassr,1.15,2.15,3,10,2,5,0.2832825512898639,0.38668582375478927,1.2391522988505748,0.5889295145236645
904,Al Raed,-3,Al Fateh,1.08,1.1,6,5,9,3,0.6634775543367866,0.9667145593869733,0.7382183908045977,0.8871216737761528
905,Al Ittihad,0,Ohod,0.67,0.27,8,4,7,4,0.8796668697948405,0.9755028735632184,0.10545977011494252,0.31310176721511274
906,Al Ittifaq,4,Al Ahli,1.75,1.83,11,4,4,9,0.5218362786918546,0.5976053639846743,1.370977011494253,0.64111314239285
907,Al Shabab,-1,Al Hilal,2.0,2.64,4,7,3,5,0.8349380459069674,0.7821599616858238,1.2127873563218392,0.4696526508226691
